"'AlternateSuccession(Assign seriousness, Wait)'","'CoExistence(Closed, Wait)'","'CoExistence(Resolve ticket, Wait)'","'ChainSuccession(Take in charge ticket, Wait)'",'Participation(Wait)',"'CoExistence(Wait, Assign seriousness)'","'AlternateSuccession(Wait, Closed)'","'ChainSuccession(Wait, Resolve ticket)'","'CoExistence(Wait, Take in charge ticket)'"
3.813559322,3.913043478,3.813559322,4.077669903,2.250000000,3.813559322,3.913043478,3.559322034,4.368932039
3.813559322,3.913043478,3.813559322,4.077669903,2.250000000,3.813559322,3.913043478,3.559322034,4.368932039
3.813559322,3.913043478,3.813559322,4.077669903,2.250000000,3.813559322,3.913043478,3.559322034,4.368932039
3.813559322,3.913043478,3.813559322,4.038461538,2.250000000,3.813559322,3.913043478,3.559322034,4.326923077
3.350427350,3.438596491,3.350427350,3.533980583,1.960000000,3.350427350,3.438596491,3.111111111,3.805825243
3.350427350,3.438596491,3.350427350,3.533980583,1.960000000,3.350427350,3.438596491,3.111111111,3.805825243
3.350427350,3.438596491,3.350427350,3.533980583,1.960000000,3.350427350,3.438596491,3.111111111,3.805825243
3.350427350,3.438596491,3.350427350,3.533980583,1.960000000,3.350427350,3.438596491,3.111111111,3.805825243
3.350427350,3.438596491,3.350427350,3.533980583,1.960000000,3.350427350,3.438596491,3.111111111,3.805825243
3.350427350,3.438596491,3.350427350,3.533980583,1.960000000,3.350427350,3.438596491,3.111111111,3.805825243
2.913793103,2.991150442,2.913793103,3.058823529,1.690000000,2.913793103,2.991150442,2.689655172,3.313725490
2.913793103,2.991150442,2.939130435,3.029126214,1.690000000,2.913793103,2.991150442,2.713043478,3.281553398
2.913793103,2.991150442,2.939130435,3.029126214,1.690000000,2.913793103,2.991150442,2.713043478,3.281553398
2.913793103,2.991150442,2.939130435,3.029126214,1.690000000,2.913793103,2.991150442,2.713043478,3.281553398
2.504347826,2.571428571,2.526315789,2.588235294,1.440000000,2.504347826,2.571428571,2.315789474,2.823529412
2.504347826,2.571428571,2.526315789,2.588235294,1.440000000,2.504347826,2.571428571,2.315789474,2.823529412
2.504347826,2.571428571,2.526315789,2.563106796,1.440000000,2.504347826,2.571428571,2.315789474,2.796116505
2.504347826,2.571428571,2.526315789,2.563106796,1.440000000,2.504347826,2.571428571,2.315789474,2.796116505
2.504347826,2.571428571,2.526315789,2.563106796,1.440000000,2.504347826,2.571428571,2.315789474,2.796116505
2.122807018,2.180180180,2.141592920,2.156862745,1.210000000,2.122807018,2.180180180,1.946902655,2.372549020
2.122807018,2.180180180,2.141592920,2.156862745,1.210000000,2.122807018,2.180180180,1.946902655,2.372549020
2.122807018,2.180180180,2.141592920,2.156862745,1.210000000,2.122807018,2.180180180,1.946902655,2.372549020
2.122807018,2.180180180,2.141592920,2.156862745,1.210000000,2.122807018,2.180180180,1.946902655,2.372549020
2.122807018,2.180180180,2.141592920,2.135922330,1.210000000,2.122807018,2.180180180,1.946902655,2.349514563
2.122807018,2.180180180,2.141592920,2.115384615,1.210000000,2.122807018,2.180180180,1.946902655,2.326923077
2.122807018,2.180180180,2.141592920,2.135922330,1.210000000,2.122807018,2.180180180,1.946902655,2.349514563
2.504347826,2.571428571,2.526315789,2.538461538,1.440000000,2.504347826,2.571428571,2.315789474,2.769230769
2.504347826,2.571428571,2.504347826,2.563106796,1.440000000,2.504347826,2.571428571,2.295652174,2.796116505
2.913793103,2.991150442,2.913793103,3.000000000,1.690000000,2.913793103,2.991150442,2.689655172,3.250000000
2.913793103,2.991150442,2.913793103,3.000000000,1.690000000,2.913793103,2.991150442,2.689655172,3.250000000
2.913793103,2.991150442,2.913793103,3.000000000,1.690000000,2.913793103,2.991150442,2.689655172,3.250000000
2.504347826,2.571428571,2.504347826,2.563106796,1.440000000,2.504347826,2.571428571,2.295652174,2.796116505
2.504347826,2.571428571,2.504347826,2.563106796,1.440000000,2.504347826,2.571428571,2.295652174,2.796116505
2.504347826,2.571428571,2.504347826,2.563106796,1.440000000,2.504347826,2.571428571,2.295652174,2.796116505
2.526315789,2.571428571,2.504347826,2.538461538,1.440000000,2.526315789,2.571428571,2.295652174,2.769230769
2.526315789,2.571428571,2.504347826,2.563106796,1.440000000,2.526315789,2.571428571,2.295652174,2.796116505
2.526315789,2.571428571,2.504347826,2.563106796,1.440000000,2.526315789,2.571428571,2.295652174,2.796116505
2.526315789,2.571428571,2.504347826,2.538461538,1.440000000,2.526315789,2.571428571,2.295652174,2.769230769
2.526315789,2.571428571,2.504347826,2.538461538,1.440000000,2.526315789,2.571428571,2.295652174,2.769230769
2.526315789,2.571428571,2.504347826,2.538461538,1.440000000,2.526315789,2.571428571,2.295652174,2.769230769
2.526315789,2.571428571,2.504347826,2.538461538,1.440000000,2.526315789,2.571428571,2.295652174,2.769230769
2.939130435,2.991150442,2.913793103,2.971428571,1.690000000,2.939130435,2.991150442,2.689655172,3.219047619
2.939130435,2.991150442,2.939130435,2.971428571,1.690000000,2.939130435,2.991150442,2.713043478,3.219047619
3.379310345,3.438596491,3.379310345,3.433962264,1.960000000,3.379310345,3.438596491,3.137931034,3.698113208
3.379310345,3.438596491,3.379310345,3.433962264,1.960000000,3.379310345,3.438596491,3.137931034,3.698113208
3.379310345,3.438596491,3.379310345,3.433962264,1.960000000,3.379310345,3.438596491,3.137931034,3.698113208
3.379310345,3.438596491,3.379310345,3.433962264,1.960000000,3.379310345,3.438596491,3.137931034,3.698113208
2.939130435,2.991150442,2.939130435,2.971428571,1.690000000,2.939130435,2.991150442,2.713043478,3.219047619
2.526315789,2.571428571,2.526315789,2.538461538,1.440000000,2.526315789,2.571428571,2.315789474,2.769230769
2.526315789,2.571428571,2.526315789,2.538461538,1.440000000,2.526315789,2.571428571,2.315789474,2.769230769
2.526315789,2.571428571,2.526315789,2.538461538,1.440000000,2.526315789,2.571428571,2.315789474,2.769230769
2.526315789,2.571428571,2.526315789,2.563106796,1.440000000,2.526315789,2.571428571,2.315789474,2.796116505
2.526315789,2.571428571,2.526315789,2.563106796,1.440000000,2.526315789,2.571428571,2.315789474,2.796116505
2.526315789,2.571428571,2.526315789,2.563106796,1.440000000,2.526315789,2.571428571,2.315789474,2.796116505
2.526315789,2.571428571,2.526315789,2.563106796,1.440000000,2.526315789,2.571428571,2.315789474,2.796116505
2.504347826,2.571428571,2.526315789,2.538461538,1.440000000,2.504347826,2.571428571,2.315789474,2.769230769
2.482758621,2.571428571,2.526315789,2.563106796,1.440000000,2.482758621,2.571428571,2.315789474,2.796116505
2.104347826,2.180180180,2.141592920,2.156862745,1.210000000,2.104347826,2.180180180,1.946902655,2.372549020
1.754385965,1.818181818,1.785714286,1.782178218,1.000000000,1.754385965,1.818181818,1.607142857,1.980198020
1.754385965,1.818181818,1.785714286,1.782178218,1.000000000,1.754385965,1.818181818,1.607142857,1.980198020
2.104347826,2.180180180,2.141592920,2.156862745,1.210000000,2.104347826,2.180180180,1.946902655,2.372549020
1.754385965,1.818181818,1.785714286,1.782178218,1.000000000,1.754385965,1.818181818,1.607142857,1.980198020
1.754385965,1.818181818,1.785714286,1.782178218,1.000000000,1.754385965,1.818181818,1.607142857,1.980198020
1.754385965,1.818181818,1.785714286,1.764705882,1.000000000,1.754385965,1.818181818,1.607142857,1.960784314
1.433628319,1.486238532,1.459459459,1.425742574,0.810000000,1.433628319,1.486238532,1.297297297,1.603960396
1.754385965,1.818181818,1.785714286,1.747572816,1.000000000,1.754385965,1.818181818,1.607142857,2.038834951
1.754385965,1.818181818,1.785714286,1.747572816,1.000000000,1.754385965,1.818181818,1.607142857,2.038834951
1.754385965,1.818181818,1.785714286,1.747572816,1.000000000,1.754385965,1.818181818,1.607142857,2.038834951
1.433628319,1.486238532,1.459459459,1.411764706,0.810000000,1.433628319,1.486238532,1.297297297,1.676470588
1.754385965,1.818181818,1.785714286,1.747572816,1.000000000,1.754385965,1.818181818,1.607142857,2.038834951
1.754385965,1.818181818,1.785714286,1.747572816,1.000000000,1.754385965,1.818181818,1.607142857,2.038834951
1.754385965,1.818181818,1.785714286,1.764705882,1.000000000,1.754385965,1.818181818,1.607142857,2.058823529
1.754385965,1.818181818,1.785714286,1.764705882,1.000000000,1.754385965,1.818181818,1.607142857,2.058823529
1.754385965,1.818181818,1.785714286,1.764705882,1.000000000,1.754385965,1.818181818,1.607142857,2.058823529
1.754385965,1.818181818,1.785714286,1.764705882,1.000000000,1.754385965,1.818181818,1.607142857,2.058823529
1.754385965,1.818181818,1.801801802,1.747572816,1.000000000,1.754385965,1.818181818,1.621621622,2.038834951
1.769911504,1.818181818,1.801801802,1.747572816,1.000000000,1.769911504,1.818181818,1.621621622,2.038834951
1.769911504,1.818181818,1.785714286,1.764705882,1.000000000,1.769911504,1.818181818,1.607142857,2.058823529
1.446428571,1.486238532,1.459459459,1.603960396,0.810000000,1.446428571,1.486238532,1.459459459,1.693069307
1.446428571,1.486238532,1.459459459,1.603960396,0.810000000,1.446428571,1.486238532,1.459459459,1.693069307
1.446428571,1.486238532,1.459459459,1.620000000,0.810000000,1.446428571,1.486238532,1.459459459,1.710000000
1.769911504,1.818181818,1.785714286,1.960784314,1.000000000,1.769911504,1.818181818,1.785714286,2.058823529
2.122807018,2.180180180,2.141592920,2.135922330,1.210000000,2.122807018,2.180180180,2.141592920,2.242718447
2.122807018,2.180180180,2.122807018,2.156862745,1.210000000,2.122807018,2.180180180,2.122807018,2.264705882
2.122807018,2.180180180,2.122807018,2.156862745,1.210000000,2.122807018,2.180180180,2.122807018,2.264705882
2.122807018,2.180180180,2.122807018,2.135922330,1.210000000,2.122807018,2.180180180,2.122807018,2.242718447
2.141592920,2.180180180,2.122807018,2.135922330,1.210000000,2.141592920,2.180180180,2.122807018,2.242718447
2.104347826,2.180180180,2.122807018,2.135922330,1.210000000,2.104347826,2.180180180,2.122807018,2.242718447
2.482758621,2.571428571,2.504347826,2.538461538,1.440000000,2.482758621,2.571428571,2.504347826,2.653846154
2.482758621,2.571428571,2.482758621,2.563106796,1.440000000,2.482758621,2.571428571,2.482758621,2.679611650
2.482758621,2.571428571,2.482758621,2.563106796,1.440000000,2.482758621,2.571428571,2.482758621,2.679611650
2.104347826,2.180180180,2.104347826,2.156862745,1.210000000,2.104347826,2.180180180,2.104347826,2.264705882
2.104347826,2.180180180,2.104347826,2.156862745,1.210000000,2.104347826,2.180180180,2.104347826,2.264705882
1.754385965,1.818181818,1.754385965,1.782178218,1.000000000,1.754385965,1.818181818,1.754385965,1.881188119
1.754385965,1.818181818,1.754385965,1.782178218,1.000000000,1.754385965,1.818181818,1.754385965,1.881188119
1.754385965,1.818181818,1.754385965,1.782178218,1.000000000,1.754385965,1.818181818,1.754385965,1.881188119
1.754385965,1.818181818,1.754385965,1.782178218,1.000000000,1.754385965,1.818181818,1.754385965,1.881188119
2.086206897,2.258928571,2.181034483,2.135922330,1.210000000,2.181034483,2.160714286,2.086206897,2.349514563
2.086206897,2.258928571,2.181034483,2.135922330,1.210000000,2.181034483,2.160714286,2.086206897,2.349514563
2.086206897,2.258928571,2.181034483,2.135922330,1.210000000,2.181034483,2.160714286,2.086206897,2.349514563
2.086206897,2.258928571,2.181034483,2.156862745,1.210000000,2.181034483,2.160714286,2.086206897,2.372549020
2.086206897,2.258928571,2.181034483,2.156862745,1.210000000,2.181034483,2.160714286,2.086206897,2.372549020
2.086206897,2.258928571,2.181034483,2.156862745,1.210000000,2.181034483,2.160714286,2.086206897,2.372549020
2.086206897,2.258928571,2.181034483,2.156862745,1.210000000,2.181034483,2.160714286,2.086206897,2.372549020
2.086206897,2.258928571,2.162393162,2.178217822,1.210000000,2.181034483,2.160714286,2.068376068,2.396039604
2.086206897,2.258928571,2.162393162,2.178217822,1.210000000,2.181034483,2.160714286,2.068376068,2.396039604
2.086206897,2.258928571,2.162393162,2.178217822,1.210000000,2.181034483,2.160714286,2.068376068,2.396039604
2.086206897,2.258928571,2.162393162,2.178217822,1.210000000,2.181034483,2.160714286,2.068376068,2.396039604
2.086206897,2.258928571,2.162393162,2.178217822,1.210000000,2.181034483,2.160714286,2.068376068,2.396039604
2.086206897,2.258928571,2.162393162,2.200000000,1.210000000,2.181034483,2.160714286,2.068376068,2.420000000
2.086206897,2.258928571,2.162393162,2.200000000,1.210000000,2.181034483,2.160714286,2.068376068,2.420000000
2.086206897,2.258928571,2.144067797,2.200000000,1.210000000,2.181034483,2.160714286,2.050847458,2.420000000
2.086206897,2.258928571,2.144067797,2.200000000,1.210000000,2.181034483,2.160714286,2.050847458,2.420000000
2.086206897,2.258928571,2.144067797,2.200000000,1.210000000,2.181034483,2.160714286,2.050847458,2.420000000
2.086206897,2.258928571,2.144067797,2.200000000,1.210000000,2.181034483,2.160714286,2.050847458,2.420000000
2.461538462,2.654867257,2.521008403,2.613861386,1.440000000,2.564102564,2.548672566,2.420168067,2.851485149
2.840336134,3.165217391,3.008264463,3.029126214,1.690000000,3.058823529,2.939130435,2.793388430,3.407766990
2.840336134,3.165217391,3.008264463,3.029126214,1.690000000,3.058823529,2.939130435,2.793388430,3.407766990
3.266666667,3.620689655,3.442622951,3.500000000,1.960000000,3.500000000,3.379310345,3.213114754,3.903846154
3.266666667,3.620689655,3.442622951,3.500000000,1.960000000,3.500000000,3.379310345,3.213114754,3.903846154
3.266666667,3.620689655,3.442622951,3.500000000,1.960000000,3.500000000,3.379310345,3.213114754,3.903846154
3.688524590,4.194915254,4.080000000,3.962264151,2.250000000,4.057377049,3.813559322,3.600000000,4.528301887
3.688524590,4.194915254,4.080000000,3.962264151,2.250000000,4.057377049,3.813559322,3.600000000,4.528301887
3.688524590,4.194915254,4.080000000,4.000000000,2.250000000,4.057377049,3.813559322,3.600000000,4.571428571
3.688524590,4.194915254,4.080000000,4.038461538,2.250000000,4.057377049,3.813559322,3.600000000,4.615384615
3.688524590,4.194915254,4.080000000,4.000000000,2.250000000,4.057377049,3.813559322,3.600000000,4.571428571
3.239669421,3.709401709,3.612903226,3.500000000,1.960000000,3.586776860,3.350427350,3.161290323,4.038461538
3.239669421,3.709401709,3.642276423,3.466666667,1.960000000,3.586776860,3.350427350,3.186991870,4.000000000
2.816666667,3.250000000,3.196721311,3.000000000,1.690000000,3.141666667,2.913793103,2.770491803,3.500000000
2.816666667,3.250000000,3.196721311,3.000000000,1.690000000,3.141666667,2.913793103,2.770491803,3.500000000
2.816666667,3.250000000,3.196721311,3.000000000,1.690000000,3.141666667,2.913793103,2.770491803,3.500000000
2.816666667,3.250000000,3.196721311,3.000000000,1.690000000,3.141666667,2.913793103,2.770491803,3.500000000
2.816666667,3.250000000,3.196721311,3.000000000,1.690000000,3.141666667,2.913793103,2.770491803,3.500000000
2.816666667,3.250000000,3.196721311,3.000000000,1.690000000,3.141666667,2.913793103,2.770491803,3.500000000
2.816666667,3.250000000,3.196721311,3.000000000,1.690000000,3.141666667,2.913793103,2.770491803,3.500000000
2.816666667,3.250000000,3.196721311,3.000000000,1.690000000,3.141666667,2.913793103,2.770491803,3.500000000
2.816666667,3.250000000,3.196721311,3.000000000,1.690000000,3.141666667,2.913793103,2.770491803,3.500000000
2.816666667,3.250000000,3.196721311,3.000000000,1.690000000,3.141666667,2.913793103,2.770491803,3.500000000
2.816666667,3.250000000,3.196721311,3.000000000,1.690000000,3.141666667,2.913793103,2.770491803,3.500000000
2.816666667,3.250000000,3.196721311,3.029126214,1.690000000,3.141666667,2.913793103,2.770491803,3.533980583
2.816666667,3.250000000,3.170731707,3.058823529,1.690000000,3.141666667,2.913793103,2.747967480,3.568627451
2.420168067,2.817391304,2.754098361,2.613861386,1.440000000,2.722689076,2.504347826,2.360655738,3.089108911
2.420168067,2.817391304,2.754098361,2.613861386,1.440000000,2.722689076,2.504347826,2.360655738,3.089108911
2.050847458,2.412280702,2.363636364,2.222222222,1.210000000,2.330508475,2.122807018,2.000000000,2.666666667
2.050847458,2.412280702,2.363636364,2.222222222,1.210000000,2.330508475,2.122807018,2.000000000,2.666666667
2.050847458,2.412280702,2.363636364,2.222222222,1.210000000,2.330508475,2.122807018,2.000000000,2.666666667
2.050847458,2.412280702,2.344262295,2.244897959,1.210000000,2.330508475,2.122807018,1.983606557,2.693877551
2.050847458,2.412280702,2.344262295,2.244897959,1.210000000,2.330508475,2.122807018,1.983606557,2.693877551
2.420168067,2.817391304,2.731707317,2.666666667,1.440000000,2.722689076,2.504347826,2.341463415,3.151515152
2.420168067,2.817391304,2.731707317,2.666666667,1.440000000,2.722689076,2.504347826,2.341463415,3.151515152
2.816666667,3.250000000,3.145161290,3.120000000,1.690000000,3.141666667,2.913793103,2.725806452,3.640000000
2.816666667,3.250000000,3.145161290,3.089108911,1.690000000,3.141666667,2.913793103,2.725806452,3.603960396
2.816666667,3.250000000,3.145161290,3.089108911,1.690000000,3.141666667,2.913793103,2.725806452,3.603960396
2.816666667,3.250000000,3.145161290,3.089108911,1.690000000,3.141666667,2.913793103,2.725806452,3.603960396
2.816666667,3.250000000,3.145161290,3.089108911,1.690000000,3.141666667,2.913793103,2.725806452,3.603960396
3.266666667,3.709401709,3.584000000,3.568627451,1.960000000,3.616666667,3.350427350,3.136000000,4.117647059
3.294117647,3.709401709,3.584000000,3.533980583,1.960000000,3.647058824,3.350427350,3.136000000,4.077669903
3.294117647,3.709401709,3.584000000,3.533980583,1.960000000,3.647058824,3.350427350,3.136000000,4.077669903
3.750000000,4.194915254,4.047619048,3.786407767,2.250000000,4.125000000,3.813559322,3.571428571,4.368932039
3.750000000,4.194915254,4.047619048,3.786407767,2.250000000,4.125000000,3.813559322,3.571428571,4.368932039
3.294117647,3.709401709,3.584000000,3.294117647,1.960000000,3.647058824,3.350427350,3.136000000,3.843137255
3.294117647,3.709401709,3.584000000,3.294117647,1.960000000,3.647058824,3.350427350,3.136000000,3.843137255
3.294117647,3.709401709,3.584000000,3.294117647,1.960000000,3.647058824,3.350427350,3.136000000,3.843137255
3.294117647,3.709401709,3.584000000,3.294117647,1.960000000,3.647058824,3.350427350,3.136000000,3.843137255
3.750000000,4.194915254,4.047619048,3.786407767,2.250000000,4.125000000,3.813559322,3.571428571,4.368932039
3.750000000,4.194915254,4.047619048,3.564356436,2.250000000,4.125000000,3.813559322,3.571428571,4.009900990
3.750000000,4.194915254,4.047619048,3.564356436,2.250000000,4.125000000,3.813559322,3.571428571,4.009900990
3.750000000,4.194915254,4.047619048,3.564356436,2.250000000,4.125000000,3.813559322,3.571428571,4.009900990
3.750000000,4.194915254,4.047619048,3.564356436,2.250000000,4.125000000,3.813559322,3.571428571,4.009900990
3.294117647,3.709401709,3.584000000,3.111111111,1.960000000,3.647058824,3.350427350,3.136000000,3.535353535
3.294117647,3.709401709,3.584000000,3.111111111,1.960000000,3.647058824,3.350427350,3.136000000,3.535353535
3.750000000,4.194915254,4.047619048,3.300000000,2.250000000,4.125000000,3.813559322,3.571428571,3.750000000
4.231404959,4.705882353,4.535433071,3.801980198,2.560000000,4.628099174,4.302521008,4.031496063,4.277227723
4.231404959,4.705882353,4.535433071,3.801980198,2.560000000,4.628099174,4.302521008,4.031496063,4.277227723
4.231404959,4.705882353,4.535433071,3.801980198,2.560000000,4.628099174,4.302521008,4.031496063,4.277227723
4.231404959,4.705882353,4.535433071,3.801980198,2.560000000,4.628099174,4.302521008,4.031496063,4.277227723
4.231404959,4.705882353,4.535433071,3.801980198,2.560000000,4.628099174,4.302521008,4.031496063,4.277227723
4.231404959,4.705882353,4.571428571,3.764705882,2.560000000,4.628099174,4.302521008,4.063492063,4.235294118
4.231404959,4.705882353,4.571428571,3.764705882,2.560000000,4.628099174,4.302521008,4.063492063,4.235294118
4.231404959,4.705882353,4.571428571,3.764705882,2.560000000,4.628099174,4.302521008,4.063492063,4.235294118
4.231404959,4.705882353,4.535433071,3.764705882,2.560000000,4.628099174,4.302521008,4.031496063,4.235294118
3.750000000,4.194915254,4.047619048,3.267326733,2.250000000,4.125000000,3.813559322,3.571428571,3.712871287
3.294117647,3.709401709,3.584000000,3.049504950,1.960000000,3.647058824,3.350427350,3.136000000,3.465346535
3.322033898,3.709401709,3.612903226,3.019607843,1.960000000,3.677966102,3.350427350,3.161290323,3.431372549
3.322033898,3.709401709,3.612903226,3.019607843,1.960000000,3.677966102,3.350427350,3.161290323,3.431372549
3.322033898,3.709401709,3.612903226,3.019607843,1.960000000,3.677966102,3.350427350,3.161290323,3.431372549
3.322033898,3.709401709,3.584000000,2.990291262,1.960000000,3.677966102,3.350427350,3.136000000,3.398058252
3.379310345,3.709401709,3.584000000,2.990291262,1.960000000,3.741379310,3.350427350,3.136000000,3.398058252
2.939130435,3.250000000,3.120000000,2.574257426,1.690000000,3.278260870,2.913793103,2.704000000,2.960396040
2.939130435,3.250000000,3.145161290,2.549019608,1.690000000,3.278260870,2.913793103,2.725806452,2.931372549
3.379310345,3.709401709,3.584000000,2.990291262,1.960000000,3.741379310,3.350427350,3.136000000,3.398058252
3.379310345,3.709401709,3.584000000,2.990291262,1.960000000,3.741379310,3.350427350,3.136000000,3.398058252
3.379310345,3.709401709,3.584000000,2.990291262,1.960000000,3.741379310,3.350427350,3.136000000,3.398058252
3.379310345,3.709401709,3.584000000,2.990291262,1.960000000,3.741379310,3.350427350,3.136000000,3.398058252
3.379310345,3.709401709,3.584000000,2.990291262,1.960000000,3.741379310,3.350427350,3.136000000,3.398058252
3.379310345,3.709401709,3.584000000,2.990291262,1.960000000,3.741379310,3.350427350,3.136000000,3.398058252
3.846153846,4.194915254,4.047619048,3.461538462,2.250000000,4.230769231,3.813559322,3.571428571,3.894230769
3.408695652,3.620689655,3.500000000,3.019607843,1.960000000,3.652173913,3.379310345,3.161290323,3.294117647
3.408695652,3.620689655,3.500000000,3.019607843,1.960000000,3.652173913,3.379310345,3.161290323,3.294117647
3.408695652,3.620689655,3.500000000,3.019607843,1.960000000,3.652173913,3.379310345,3.161290323,3.294117647
3.879310345,4.102564103,4.047619048,3.461538462,2.250000000,4.137931034,3.846153846,3.571428571,3.750000000
3.879310345,4.102564103,4.047619048,3.461538462,2.250000000,4.137931034,3.846153846,3.571428571,3.750000000
3.879310345,4.102564103,4.047619048,3.461538462,2.250000000,4.137931034,3.846153846,3.571428571,3.750000000
4.376068376,4.610169492,4.535433071,3.961904762,2.560000000,4.649572650,4.338983051,4.031496063,4.266666667
4.376068376,4.610169492,4.571428571,3.924528302,2.560000000,4.649572650,4.338983051,4.063492063,4.226415094
4.376068376,4.610169492,4.571428571,3.924528302,2.560000000,4.649572650,4.338983051,4.063492063,4.226415094
4.898305085,5.142857143,5.086614173,4.448598131,2.890000000,5.186440678,4.857142857,4.551181102,4.766355140
4.898305085,5.142857143,5.086614173,4.448598131,2.890000000,5.186440678,4.857142857,4.551181102,4.766355140
4.898305085,5.142857143,5.086614173,4.448598131,2.890000000,5.186440678,4.857142857,4.551181102,4.766355140
4.898305085,5.142857143,5.086614173,4.407407407,2.890000000,5.186440678,4.857142857,4.551181102,4.722222222
4.898305085,5.142857143,5.086614173,4.407407407,2.890000000,5.186440678,4.857142857,4.551181102,4.722222222
5.445378151,5.700000000,5.669291339,4.954128440,3.240000000,5.747899160,5.400000000,5.102362205,5.284403670
5.445378151,5.700000000,5.669291339,4.954128440,3.240000000,5.747899160,5.400000000,5.102362205,5.284403670
5.491525424,5.700000000,5.669291339,4.954128440,3.240000000,5.796610169,5.400000000,5.102362205,5.284403670
6.067226891,6.280991736,6.234375000,5.527272727,3.610000000,6.386554622,5.966942149,5.640625000,5.872727273
6.067226891,6.280991736,6.333333333,5.527272727,3.610000000,6.386554622,5.966942149,5.596899225,5.872727273
5.538461538,5.596638655,5.669291339,5.000000000,3.240000000,5.692307692,5.445378151,5.102362205,5.166666667
5.538461538,5.596638655,5.669291339,5.000000000,3.240000000,5.692307692,5.445378151,5.102362205,5.166666667
4.982758621,5.042372881,5.126984127,4.448598131,2.890000000,5.129310345,4.898305085,4.587301587,4.607476636
4.982758621,5.042372881,5.126984127,4.448598131,2.890000000,5.129310345,4.898305085,4.587301587,4.607476636
4.982758621,5.042372881,5.126984127,4.490566038,2.890000000,5.129310345,4.898305085,4.587301587,4.650943396
4.491228070,4.413793103,4.387096774,4.000000000,2.560000000,4.491228070,4.413793103,4.129032258,4.000000000
5.026086957,4.940170940,4.896000000,4.490566038,2.890000000,5.026086957,4.940170940,4.352000000,4.650943396
5.026086957,4.940170940,4.896000000,4.448598131,2.890000000,5.026086957,4.940170940,4.352000000,4.607476636
5.026086957,4.940170940,4.896000000,4.448598131,2.890000000,5.026086957,4.940170940,4.352000000,4.607476636
5.538461538,5.491525424,5.428571429,5.000000000,3.240000000,5.692307692,5.491525424,4.857142857,5.166666667
5.538461538,5.491525424,5.428571429,5.000000000,3.240000000,5.692307692,5.491525424,4.857142857,5.166666667
5.538461538,5.491525424,5.428571429,5.000000000,3.240000000,5.692307692,5.491525424,4.857142857,5.166666667
6.118644068,6.067226891,5.984251969,5.577981651,3.610000000,6.279661017,6.067226891,5.385826772,5.752293578
6.722689076,6.666666667,6.562500000,6.181818182,4.000000000,6.890756303,6.666666667,5.937500000,6.363636364
6.722689076,6.666666667,6.562500000,6.181818182,4.000000000,6.890756303,6.666666667,5.937500000,6.363636364
6.722689076,6.666666667,6.562500000,6.181818182,4.000000000,6.890756303,6.666666667,5.937500000,6.363636364
6.722689076,6.666666667,6.562500000,6.181818182,4.000000000,6.890756303,6.666666667,5.937500000,6.363636364
6.722689076,6.666666667,6.511627907,6.181818182,4.000000000,6.890756303,6.666666667,5.891472868,6.363636364
6.722689076,6.666666667,6.511627907,6.181818182,4.000000000,6.890756303,6.666666667,5.891472868,6.363636364
6.722689076,6.666666667,6.511627907,6.126126126,4.000000000,6.890756303,6.666666667,5.891472868,6.306306306
7.350000000,7.289256198,7.107692308,6.750000000,4.410000000,7.525000000,7.289256198,6.461538462,6.937500000
8.000000000,7.934426230,7.725190840,7.333333333,4.840000000,8.181818182,7.934426230,6.717557252,7.719298246
8.672131148,8.601626016,8.363636364,8.000000000,5.290000000,8.860655738,8.601626016,7.318181818,8.400000000
9.365853659,9.290322581,9.022556391,8.615384615,5.760000000,9.560975610,9.290322581,7.939849624,9.025641026
10.000000000,10.119047619,9.888059701,9.504132231,6.250000000,10.400000000,9.920634921,8.582089552,9.917355372
10.000000000,10.119047619,9.888059701,9.504132231,6.250000000,10.400000000,9.920634921,8.582089552,9.917355372
10.730158730,10.850393701,10.592592593,10.146341463,6.760000000,11.142857143,10.645669291,8.859259259,10.780487805
10.730158730,10.850393701,10.592592593,10.064516129,6.760000000,11.142857143,10.645669291,8.859259259,10.693548387
11.390625000,11.720930233,11.430656934,10.714285714,7.290000000,12.023437500,11.302325581,9.459854015,11.571428571
11.390625000,11.720930233,11.430656934,10.714285714,7.290000000,12.023437500,11.302325581,9.459854015,11.571428571
12.155038760,12.492307692,12.262773723,11.375000000,7.840000000,12.806201550,12.061538462,10.218978102,12.250000000
12.155038760,12.492307692,12.262773723,11.375000000,7.840000000,12.806201550,12.061538462,10.218978102,12.250000000
11.390625000,11.720930233,11.514705882,10.629921260,7.290000000,12.023437500,11.302325581,9.529411765,11.480314961
12.061538462,12.492307692,12.262773723,11.375000000,7.840000000,12.923076923,12.061538462,10.218978102,12.250000000
12.061538462,12.492307692,12.262773723,11.375000000,7.840000000,12.923076923,12.061538462,10.218978102,12.250000000
12.061538462,12.492307692,12.262773723,11.286821705,7.840000000,12.923076923,12.061538462,10.218978102,12.155038760
12.839694656,13.282442748,13.028985507,12.046153846,8.410000000,13.725190840,12.839694656,10.927536232,12.938461538
13.636363636,14.090909091,13.812949640,12.824427481,9.000000000,14.545454545,13.636363636,11.654676259,13.740458015
13.636363636,14.090909091,13.812949640,12.824427481,9.000000000,14.545454545,13.636363636,11.654676259,13.740458015
