"'AlternatePrecedence(Assign seriousness, Create SW anomaly)'","'ChainPrecedence(Take in charge ticket, Create SW anomaly)'"
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
99.000000000,88.000000000
99.000000000,88.000000000
99.000000000,88.000000000
99.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,90.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,92.000000000
98.000000000,92.000000000
98.000000000,92.000000000
98.000000000,93.000000000
98.000000000,93.000000000
98.000000000,93.000000000
98.000000000,93.000000000
98.000000000,93.000000000
98.000000000,93.000000000
98.000000000,93.000000000
98.000000000,93.000000000
98.000000000,93.000000000
98.000000000,93.000000000
98.000000000,93.000000000
98.000000000,93.000000000
98.000000000,94.000000000
98.000000000,94.000000000
98.000000000,94.000000000
98.000000000,94.000000000
98.000000000,94.000000000
98.000000000,94.000000000
98.000000000,94.000000000
98.000000000,95.000000000
98.000000000,95.000000000
98.000000000,95.000000000
98.000000000,95.000000000
98.000000000,96.000000000
98.000000000,96.000000000
98.000000000,97.000000000
98.000000000,97.000000000
98.000000000,97.000000000
98.000000000,97.000000000
98.000000000,97.000000000
98.000000000,97.000000000
98.000000000,97.000000000
97.000000000,97.000000000
97.000000000,97.000000000
97.000000000,98.000000000
97.000000000,98.000000000
97.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,77.600000000
98.000000000,78.400000000
98.000000000,78.400000000
98.000000000,77.600000000
98.000000000,77.600000000
98.000000000,77.600000000
98.000000000,77.600000000
98.000000000,77.600000000
97.000000000,77.600000000
97.000000000,77.600000000
97.000000000,77.600000000
97.000000000,76.800000000
97.000000000,76.800000000
97.000000000,76.800000000
97.000000000,76.800000000
97.000000000,76.800000000
97.000000000,76.800000000
97.000000000,76.800000000
97.000000000,76.800000000
96.000000000,76.800000000
96.000000000,76.800000000
96.000000000,76.800000000
96.000000000,72.000000000
96.000000000,72.000000000
96.000000000,72.000000000
96.000000000,64.000000000
96.000000000,64.000000000
96.000000000,64.000000000
96.000000000,63.333333333
96.000000000,63.333333333
96.000000000,63.333333333
96.000000000,63.333333333
96.000000000,63.333333333
96.000000000,64.000000000
96.000000000,64.000000000
96.000000000,63.333333333
96.000000000,62.666666667
96.000000000,47.000000000
96.000000000,47.000000000
96.000000000,31.333333333
96.000000000,31.333333333
96.000000000,31.333333333
96.000000000,31.333333333
96.000000000,31.333333333
96.000000000,31.000000000
96.000000000,0.000000000
96.000000000,0.000000000
96.000000000,0.000000000
96.000000000,0.000000000
95.000000000,0.000000000
95.000000000,0.000000000
95.000000000,0.000000000
95.000000000,0.000000000
94.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
90.000000000,0.000000000
90.000000000,0.000000000
90.000000000,0.000000000
90.000000000,0.000000000
90.000000000,0.000000000
90.000000000,0.000000000
90.000000000,0.000000000
90.000000000,0.000000000
90.000000000,0.000000000
90.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
91.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
92.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
93.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
49.000000000,0.000000000
49.000000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
48.500000000,0.000000000
49.000000000,0.000000000
49.000000000,0.000000000
49.000000000,0.000000000
49.000000000,0.000000000
49.000000000,0.000000000
49.000000000,0.000000000
49.000000000,0.000000000
49.000000000,0.000000000
49.000000000,0.000000000
49.000000000,0.000000000
49.000000000,0.000000000
49.000000000,0.000000000
58.800000000,0.000000000
56.000000000,13.142857143
56.000000000,13.142857143
56.000000000,13.142857143
56.000000000,13.142857143
56.000000000,13.142857143
56.000000000,13.285714286
56.000000000,13.142857143
56.000000000,13.142857143
56.000000000,13.142857143
56.000000000,13.142857143
55.428571429,13.142857143
55.428571429,13.142857143
55.428571429,13.142857143
55.428571429,13.142857143
55.428571429,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.142857143
54.857142857,13.000000000
54.857142857,13.142857143
54.857142857,13.142857143
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.285714286
54.857142857,13.142857143
54.857142857,13.142857143
54.857142857,13.142857143
54.857142857,13.142857143
54.857142857,13.142857143
54.857142857,13.142857143
54.857142857,13.142857143
55.428571429,13.142857143
55.428571429,13.000000000
55.428571429,13.000000000
55.428571429,13.000000000
55.428571429,13.000000000
55.428571429,13.000000000
55.428571429,13.000000000
55.428571429,13.000000000
58.200000000,18.400000000
58.200000000,18.400000000
58.200000000,18.400000000
58.200000000,18.400000000
64.666666667,30.666666667
64.666666667,30.666666667
64.666666667,30.666666667
64.666666667,30.666666667
64.666666667,30.666666667
64.666666667,30.333333333
65.333333333,30.333333333
65.333333333,30.000000000
65.333333333,30.000000000
65.333333333,30.000000000
65.333333333,30.000000000
70.000000000,38.571428571
70.000000000,38.571428571
70.000000000,38.571428571
70.000000000,38.571428571
70.000000000,38.571428571
70.000000000,38.571428571
69.285714286,38.571428571
69.285714286,38.142857143
69.285714286,38.142857143
69.285714286,37.714285714
69.285714286,37.285714286
69.285714286,37.285714286
69.285714286,36.857142857
69.285714286,36.857142857
69.285714286,36.857142857
69.285714286,36.857142857
69.285714286,36.857142857
69.285714286,36.857142857
69.285714286,36.857142857
69.285714286,36.857142857
69.285714286,36.428571429
69.285714286,36.428571429
69.285714286,36.428571429
69.285714286,36.428571429
77.600000000,51.600000000
77.600000000,51.600000000
77.600000000,51.600000000
77.600000000,51.600000000
77.600000000,52.200000000
77.600000000,51.600000000
72.750000000,64.500000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,86.000000000
98.000000000,86.000000000
99.000000000,86.000000000
99.000000000,86.000000000
99.000000000,85.000000000
98.000000000,85.000000000
98.000000000,84.000000000
98.000000000,84.000000000
98.000000000,83.000000000
98.000000000,83.000000000
98.000000000,83.000000000
97.000000000,84.000000000
97.000000000,85.000000000
97.000000000,84.000000000
97.000000000,84.000000000
97.000000000,84.000000000
97.000000000,84.000000000
97.000000000,84.000000000
97.000000000,84.000000000
97.000000000,84.000000000
97.000000000,84.000000000
97.000000000,84.000000000
97.000000000,84.000000000
96.000000000,84.000000000
96.000000000,84.000000000
96.000000000,84.000000000
96.000000000,85.000000000
96.000000000,85.000000000
96.000000000,85.000000000
96.000000000,85.000000000
96.000000000,85.000000000
96.000000000,84.000000000
96.000000000,84.000000000
96.000000000,84.000000000
96.000000000,85.000000000
96.000000000,84.000000000
96.000000000,83.000000000
95.000000000,83.000000000
95.000000000,83.000000000
95.000000000,82.000000000
95.000000000,82.000000000
95.000000000,82.000000000
94.000000000,82.000000000
94.000000000,82.000000000
94.000000000,82.000000000
94.000000000,82.000000000
94.000000000,82.000000000
93.000000000,82.000000000
93.000000000,81.000000000
93.000000000,81.000000000
93.000000000,82.000000000
93.000000000,82.000000000
93.000000000,83.000000000
93.000000000,83.000000000
93.000000000,83.000000000
93.000000000,82.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
94.000000000,87.000000000
94.000000000,86.000000000
94.000000000,87.000000000
95.000000000,87.000000000
95.000000000,88.000000000
95.000000000,88.000000000
95.000000000,89.000000000
95.000000000,89.000000000
95.000000000,89.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,89.000000000
96.000000000,89.000000000
96.000000000,89.000000000
96.000000000,89.000000000
96.000000000,89.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,43.500000000
97.000000000,44.000000000
97.000000000,44.000000000
97.000000000,44.000000000
97.000000000,44.000000000
97.000000000,44.500000000
97.000000000,45.000000000
98.000000000,45.000000000
98.000000000,45.000000000
98.000000000,45.500000000
98.000000000,45.500000000
98.000000000,45.500000000
99.000000000,45.500000000
99.000000000,45.500000000
99.000000000,45.500000000
98.000000000,45.500000000
98.000000000,45.500000000
99.000000000,45.500000000
98.000000000,46.000000000
98.000000000,46.000000000
98.000000000,46.000000000
98.000000000,46.000000000
98.000000000,46.000000000
98.000000000,46.000000000
98.000000000,46.000000000
98.000000000,46.500000000
98.000000000,46.500000000
98.000000000,46.500000000
98.000000000,46.500000000
98.000000000,46.500000000
98.000000000,46.500000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.000000000
98.000000000,47.500000000
98.000000000,47.500000000
98.000000000,48.000000000
98.000000000,64.000000000
98.000000000,64.000000000
98.000000000,64.000000000
98.000000000,64.000000000
98.000000000,48.000000000
98.000000000,48.500000000
98.000000000,48.500000000
98.000000000,48.500000000
98.000000000,48.500000000
98.000000000,48.500000000
98.000000000,48.500000000
98.000000000,48.500000000
98.000000000,48.500000000
98.000000000,49.000000000
98.000000000,49.000000000
98.000000000,49.000000000
98.000000000,49.000000000
98.000000000,49.000000000
98.000000000,49.000000000
98.000000000,49.000000000
98.000000000,49.500000000
98.000000000,49.500000000
98.000000000,49.500000000
98.000000000,49.500000000
98.000000000,49.500000000
98.000000000,49.500000000
98.000000000,49.500000000
98.000000000,49.500000000
98.000000000,49.500000000
97.000000000,50.000000000
97.000000000,50.000000000
97.000000000,50.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
96.000000000,100.000000000
95.000000000,100.000000000
95.000000000,100.000000000
95.000000000,100.000000000
95.000000000,100.000000000
96.000000000,100.000000000
96.000000000,100.000000000
96.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
97.000000000,100.000000000
72.750000000,75.000000000
72.750000000,75.000000000
72.750000000,75.000000000
72.750000000,75.000000000
72.750000000,75.000000000
72.750000000,75.000000000
72.750000000,75.000000000
72.750000000,75.000000000
72.750000000,75.000000000
72.750000000,75.000000000
72.750000000,75.000000000
69.285714286,71.428571429
69.285714286,71.428571429
68.571428571,71.428571429
68.571428571,71.428571429
68.571428571,71.428571429
68.571428571,71.428571429
68.571428571,71.428571429
72.000000000,75.000000000
72.000000000,75.000000000
72.000000000,75.000000000
72.000000000,75.000000000
72.000000000,75.000000000
72.000000000,75.000000000
72.000000000,75.000000000
72.000000000,75.000000000
72.000000000,74.250000000
72.000000000,74.250000000
72.000000000,74.250000000
72.000000000,74.250000000
72.000000000,74.250000000
72.000000000,74.250000000
72.000000000,74.250000000
72.000000000,74.250000000
72.000000000,74.250000000
72.000000000,74.250000000
72.000000000,74.250000000
72.000000000,74.250000000
72.000000000,74.250000000
72.000000000,74.250000000
72.750000000,74.250000000
72.750000000,74.250000000
72.750000000,74.250000000
72.750000000,74.250000000
72.750000000,74.250000000
72.750000000,74.250000000
72.750000000,74.250000000
72.750000000,74.250000000
72.750000000,74.250000000
72.750000000,74.250000000
72.750000000,74.250000000
72.750000000,74.250000000
72.750000000,74.250000000
73.500000000,74.250000000
74.250000000,74.250000000
74.250000000,74.250000000
74.250000000,74.250000000
74.250000000,74.250000000
74.250000000,74.250000000
73.500000000,74.250000000
73.500000000,74.250000000
73.500000000,74.250000000
73.500000000,74.250000000
73.500000000,73.500000000
