"'NotChainSuccession(Assign seriousness, Take in charge ticket)'","'NotCoExistence(Assign seriousness, Wait)'","'NotCoExistence(Closed, Wait)'","'NotCoExistence(Resolve ticket, Wait)'","'NotCoExistence(Take in charge ticket, Wait)'","'NotCoExistence(Wait, Assign seriousness)'","'NotCoExistence(Wait, Closed)'","'NotCoExistence(Wait, Resolve ticket)'","'ChainResponse(Wait, Take in charge ticket)'","'NotCoExistence(Wait, Take in charge ticket)'"
9.712765957,9.277310924,9.182608696,9.268292683,8.848484848,9.277310924,9.182608696,9.268292683,0.000000000,8.848484848
9.712765957,9.858333333,9.750000000,9.854838710,9.360000000,9.858333333,9.750000000,9.854838710,0.000000000,9.360000000
9.333333333,9.858333333,9.750000000,9.854838710,9.396039604,9.858333333,9.750000000,9.854838710,0.000000000,9.396039604
9.333333333,9.858333333,9.750000000,9.854838710,9.396039604,9.858333333,9.750000000,9.854838710,0.000000000,9.396039604
9.333333333,9.858333333,9.750000000,9.854838710,9.396039604,9.858333333,9.750000000,9.854838710,0.000000000,9.396039604
9.333333333,9.858333333,9.750000000,9.854838710,9.396039604,9.858333333,9.750000000,9.854838710,0.000000000,9.396039604
8.936170213,10.383333333,10.290598291,10.416000000,9.882352941,10.383333333,10.290598291,10.416000000,0.000000000,9.882352941
8.138297872,10.352941176,10.290598291,10.416000000,9.922330097,10.352941176,10.290598291,10.416000000,0.000000000,9.922330097
8.138297872,10.352941176,10.290598291,10.416000000,9.922330097,10.352941176,10.290598291,10.416000000,0.000000000,9.922330097
8.534759358,10.875000000,10.805084746,10.952380952,10.631067961,10.875000000,10.805084746,10.952380952,0.000000000,10.631067961
8.534759358,10.875000000,10.805084746,10.952380952,10.631067961,10.875000000,10.805084746,10.952380952,0.000000000,10.631067961
8.534759358,10.352941176,10.290598291,10.416000000,10.156862745,10.352941176,10.290598291,10.416000000,0.000000000,10.156862745
8.534759358,10.352941176,10.290598291,10.416000000,10.156862745,10.352941176,10.290598291,10.416000000,0.000000000,10.156862745
8.534759358,10.352941176,10.290598291,10.416000000,10.156862745,10.352941176,10.290598291,10.416000000,0.000000000,10.156862745
8.534759358,10.352941176,10.290598291,10.416000000,10.156862745,10.352941176,10.290598291,10.416000000,0.000000000,10.156862745
8.534759358,10.875000000,10.805084746,10.952380952,10.631067961,10.875000000,10.805084746,10.952380952,0.000000000,10.631067961
8.524324324,10.875000000,10.805084746,10.952380952,10.990099010,10.875000000,10.805084746,10.952380952,0.000000000,10.990099010
8.524324324,10.875000000,10.805084746,10.952380952,10.990099010,10.875000000,10.805084746,10.952380952,0.000000000,10.990099010
8.524324324,10.875000000,10.805084746,10.952380952,10.990099010,10.875000000,10.805084746,10.952380952,0.000000000,10.990099010
8.524324324,10.875000000,10.805084746,10.952380952,10.990099010,10.875000000,10.805084746,10.952380952,0.000000000,10.990099010
8.913043478,10.352941176,10.290598291,10.416000000,10.464646465,10.352941176,10.290598291,10.416000000,0.000000000,10.464646465
8.913043478,10.352941176,10.290598291,10.416000000,10.464646465,10.352941176,10.290598291,10.416000000,0.000000000,10.464646465
8.913043478,10.875000000,10.805084746,10.952380952,11.250000000,10.875000000,10.805084746,10.952380952,0.000000000,11.250000000
8.913043478,11.371900826,11.294117647,11.464566929,11.722772277,11.371900826,11.294117647,11.464566929,0.000000000,11.722772277
8.913043478,11.371900826,11.294117647,11.464566929,11.722772277,11.371900826,11.294117647,11.464566929,0.000000000,11.722772277
8.913043478,11.371900826,11.294117647,11.464566929,11.722772277,11.371900826,11.294117647,11.464566929,0.000000000,11.722772277
8.913043478,11.371900826,11.294117647,11.464566929,11.722772277,11.371900826,11.294117647,11.464566929,0.000000000,11.722772277
8.913043478,11.371900826,11.294117647,11.464566929,11.722772277,11.371900826,11.294117647,11.464566929,0.000000000,11.722772277
8.524324324,11.371900826,11.294117647,11.428571429,11.764705882,11.371900826,11.294117647,11.428571429,0.000000000,11.764705882
8.524324324,11.371900826,11.294117647,11.428571429,11.764705882,11.371900826,11.294117647,11.428571429,0.000000000,11.764705882
8.524324324,11.371900826,11.294117647,11.428571429,11.764705882,11.371900826,11.294117647,11.428571429,0.000000000,11.764705882
8.524324324,11.371900826,11.294117647,11.464566929,11.764705882,11.371900826,11.294117647,11.464566929,0.000000000,11.764705882
8.524324324,10.875000000,10.805084746,10.952380952,11.287128713,10.875000000,10.805084746,10.952380952,0.000000000,11.287128713
8.129032258,10.352941176,10.290598291,10.416000000,10.534653465,10.352941176,10.290598291,10.416000000,0.000000000,10.534653465
8.225806452,10.322033898,10.290598291,10.387096774,10.568627451,10.322033898,10.290598291,10.387096774,0.000000000,10.568627451
8.225806452,10.322033898,10.290598291,10.387096774,10.568627451,10.322033898,10.290598291,10.387096774,0.000000000,10.568627451
8.225806452,10.322033898,10.290598291,10.387096774,10.568627451,10.322033898,10.290598291,10.387096774,0.000000000,10.568627451
8.636363636,10.322033898,10.290598291,10.416000000,10.601941748,10.322033898,10.290598291,10.416000000,0.000000000,10.601941748
7.810810811,10.258620690,10.290598291,10.416000000,10.601941748,10.258620690,10.290598291,10.416000000,0.000000000,10.601941748
8.217391304,9.721739130,9.750000000,9.880000000,10.039603960,9.721739130,9.750000000,9.880000000,0.000000000,10.039603960
7.810810811,9.721739130,9.750000000,9.854838710,10.068627451,9.721739130,9.750000000,9.854838710,0.000000000,10.068627451
7.810810811,10.258620690,10.290598291,10.416000000,10.601941748,10.258620690,10.290598291,10.416000000,0.000000000,10.601941748
7.810810811,10.258620690,10.290598291,10.416000000,10.601941748,10.258620690,10.290598291,10.416000000,0.000000000,10.601941748
7.810810811,10.258620690,10.290598291,10.416000000,10.601941748,10.258620690,10.290598291,10.416000000,0.000000000,10.601941748
7.810810811,10.258620690,10.290598291,10.416000000,10.601941748,10.258620690,10.290598291,10.416000000,0.000000000,10.601941748
7.810810811,10.258620690,10.290598291,10.416000000,10.601941748,10.258620690,10.290598291,10.416000000,0.000000000,10.601941748
7.810810811,10.258620690,10.290598291,10.416000000,10.601941748,10.258620690,10.290598291,10.416000000,0.000000000,10.601941748
7.810810811,10.769230769,10.805084746,10.952380952,11.105769231,10.769230769,10.805084746,10.952380952,0.000000000,11.105769231
7.810810811,10.347826087,10.379310345,10.500000000,10.705882353,10.347826087,10.379310345,10.500000000,0.000000000,10.705882353
7.810810811,10.347826087,10.379310345,10.500000000,10.705882353,10.347826087,10.379310345,10.500000000,0.000000000,10.705882353
7.810810811,10.347826087,10.379310345,10.500000000,10.705882353,10.347826087,10.379310345,10.500000000,0.000000000,10.705882353
7.397849462,10.862068966,10.897435897,10.952380952,11.250000000,10.862068966,10.897435897,10.952380952,0.000000000,11.250000000
7.397849462,10.862068966,10.897435897,10.952380952,11.250000000,10.862068966,10.897435897,10.952380952,0.000000000,11.250000000
7.397849462,10.862068966,10.897435897,10.952380952,11.250000000,10.862068966,10.897435897,10.952380952,0.000000000,11.250000000
7.397849462,11.350427350,11.389830508,11.464566929,11.733333333,11.350427350,11.389830508,11.464566929,0.000000000,11.733333333
6.978609626,11.350427350,11.389830508,11.428571429,11.773584906,11.350427350,11.389830508,11.428571429,0.000000000,11.773584906
6.978609626,11.350427350,11.389830508,11.428571429,11.773584906,11.350427350,11.389830508,11.428571429,0.000000000,11.773584906
6.978609626,11.813559322,11.857142857,11.913385827,12.233644860,11.813559322,11.857142857,11.913385827,0.000000000,12.233644860
6.978609626,11.813559322,11.857142857,11.913385827,12.233644860,11.813559322,11.857142857,11.913385827,0.000000000,12.233644860
6.978609626,11.813559322,11.857142857,11.913385827,12.233644860,11.813559322,11.857142857,11.913385827,0.000000000,12.233644860
6.553191489,11.813559322,11.857142857,11.913385827,12.277777778,11.813559322,11.857142857,11.913385827,0.000000000,12.277777778
6.553191489,11.813559322,11.857142857,11.913385827,12.277777778,11.813559322,11.857142857,11.913385827,0.000000000,12.277777778
6.553191489,12.252100840,12.300000000,12.330708661,12.715596330,12.252100840,12.300000000,12.330708661,0.000000000,12.715596330
6.553191489,12.252100840,12.300000000,12.330708661,12.715596330,12.252100840,12.300000000,12.330708661,0.000000000,12.715596330
7.058823529,12.203389831,12.300000000,12.330708661,12.715596330,12.203389831,12.300000000,12.330708661,0.000000000,12.715596330
7.058823529,12.613445378,12.719008264,12.765625000,13.127272727,12.613445378,12.719008264,12.765625000,0.000000000,13.127272727
7.058823529,12.613445378,12.719008264,12.666666667,13.127272727,12.613445378,12.719008264,12.666666667,0.000000000,13.127272727
7.058823529,12.307692308,12.403361345,12.330708661,12.833333333,12.307692308,12.403361345,12.330708661,0.000000000,12.833333333
7.058823529,12.307692308,12.403361345,12.330708661,12.833333333,12.307692308,12.403361345,12.330708661,0.000000000,12.833333333
7.058823529,11.870689655,11.957627119,11.873015873,12.392523364,11.870689655,11.957627119,11.873015873,0.000000000,12.392523364
7.058823529,11.870689655,11.957627119,11.873015873,12.392523364,11.870689655,11.957627119,11.873015873,0.000000000,12.392523364
7.483870968,11.870689655,11.957627119,11.873015873,12.349056604,11.870689655,11.957627119,11.873015873,0.000000000,12.349056604
7.483870968,11.508771930,11.586206897,11.612903226,12.000000000,11.508771930,11.586206897,11.612903226,0.000000000,12.000000000
7.909090909,11.973913043,12.059829060,12.104000000,12.349056604,11.973913043,12.059829060,12.104000000,1.000000000,12.349056604
7.489361702,11.973913043,12.059829060,12.104000000,12.392523364,11.973913043,12.059829060,12.104000000,1.000000000,12.392523364
7.489361702,11.973913043,12.059829060,12.104000000,12.392523364,11.973913043,12.059829060,12.104000000,1.000000000,12.392523364
7.915343915,12.307692308,12.508474576,12.571428571,12.833333333,12.307692308,12.508474576,12.571428571,1.000000000,12.833333333
7.915343915,12.307692308,12.508474576,12.571428571,12.833333333,12.307692308,12.508474576,12.571428571,1.000000000,12.833333333
7.915343915,12.307692308,12.508474576,12.571428571,12.833333333,12.307692308,12.508474576,12.571428571,1.000000000,12.833333333
7.915343915,12.720338983,12.932773109,13.015748031,13.247706422,12.720338983,12.932773109,13.015748031,1.000000000,13.247706422
7.915343915,13.109243697,13.333333333,13.437500000,13.636363636,13.109243697,13.333333333,13.437500000,1.000000000,13.636363636
7.915343915,13.109243697,13.333333333,13.437500000,13.636363636,13.109243697,13.333333333,13.437500000,1.000000000,13.636363636
7.915343915,13.109243697,13.333333333,13.437500000,13.636363636,13.109243697,13.333333333,13.437500000,1.000000000,13.636363636
7.915343915,13.109243697,13.333333333,13.437500000,13.636363636,13.109243697,13.333333333,13.437500000,1.000000000,13.636363636
7.915343915,13.109243697,13.333333333,13.488372093,13.636363636,13.109243697,13.333333333,13.488372093,1.000000000,13.636363636
7.915343915,13.109243697,13.333333333,13.488372093,13.636363636,13.109243697,13.333333333,13.488372093,1.000000000,13.636363636
7.494736842,13.109243697,13.333333333,13.488372093,13.693693694,13.109243697,13.333333333,13.488372093,1.000000000,13.693693694
7.494736842,13.475000000,13.710743802,13.892307692,14.062500000,13.475000000,13.710743802,13.892307692,1.000000000,14.062500000
7.921465969,13.818181818,14.065573770,14.274809160,14.280701754,13.818181818,14.065573770,14.274809160,2.000000000,14.280701754
7.921465969,14.139344262,14.398373984,14.636363636,14.600000000,14.139344262,14.398373984,14.636363636,2.000000000,14.600000000
7.500000000,14.439024390,14.709677419,14.977443609,14.974358974,14.439024390,14.709677419,14.977443609,2.000000000,14.974358974
7.505154639,14.600000000,14.880952381,15.111940299,15.082644628,14.600000000,14.880952381,15.111940299,2.884615385,15.082644628
7.505154639,14.600000000,14.880952381,15.111940299,15.082644628,14.600000000,14.880952381,15.111940299,2.884615385,15.082644628
7.933333333,14.857142857,15.149606299,15.407407407,15.219512195,14.857142857,15.149606299,15.407407407,3.851851852,15.219512195
7.510204082,14.857142857,15.149606299,15.407407407,15.306451613,14.857142857,15.149606299,15.407407407,3.851851852,15.306451613
8.448979592,14.976562500,15.279069767,15.569343066,15.428571429,14.976562500,15.279069767,15.569343066,4.655172414,15.428571429
8.448979592,14.976562500,15.279069767,15.569343066,15.428571429,14.976562500,15.279069767,15.569343066,4.655172414,15.428571429
8.025380711,15.193798450,15.507692308,15.737226277,15.750000000,15.193798450,15.507692308,15.737226277,4.666666667,15.750000000
8.025380711,15.193798450,15.507692308,15.737226277,15.750000000,15.193798450,15.507692308,15.737226277,4.666666667,15.750000000
8.025380711,14.976562500,15.279069767,15.485294118,15.519685039,14.976562500,15.279069767,15.485294118,4.655172414,15.519685039
8.454545455,15.076923077,15.507692308,15.737226277,15.750000000,15.076923077,15.507692308,15.737226277,4.666666667,15.750000000
8.454545455,15.076923077,15.507692308,15.737226277,15.750000000,15.076923077,15.507692308,15.737226277,4.666666667,15.750000000
8.879396985,15.076923077,15.507692308,15.737226277,15.844961240,15.076923077,15.507692308,15.737226277,4.666666667,15.844961240
8.879396985,15.274809160,15.717557252,15.971014493,16.061538462,15.274809160,15.717557252,15.971014493,4.677419355,16.061538462
8.879396985,15.454545455,15.909090909,16.187050360,16.259541985,15.454545455,15.909090909,16.187050360,4.687500000,16.259541985
8.879396985,15.454545455,15.909090909,16.187050360,16.259541985,15.454545455,15.909090909,16.187050360,4.687500000,16.259541985
8.879396985,15.274809160,15.717557252,15.971014493,16.061538462,15.274809160,15.717557252,15.971014493,4.677419355,16.061538462
9.300000000,15.274809160,15.717557252,15.971014493,16.160305344,15.274809160,15.717557252,15.971014493,4.677419355,16.160305344
9.300000000,15.274809160,15.717557252,15.971014493,16.160305344,15.274809160,15.717557252,15.971014493,4.677419355,16.160305344
8.885572139,15.274809160,15.717557252,15.971014493,15.818181818,15.274809160,15.717557252,15.971014493,4.677419355,15.818181818
8.885572139,15.454545455,15.909090909,16.187050360,16.015037594,15.454545455,15.909090909,16.187050360,4.687500000,16.015037594
8.885572139,15.616541353,16.082706767,16.385714286,16.194029851,15.616541353,16.082706767,16.385714286,4.696969697,16.194029851
9.306930693,15.644444444,16.118518519,16.450704225,16.116788321,15.644444444,16.118518519,16.450704225,5.485714286,16.116788321
9.306930693,15.772058824,16.257352941,16.615384615,16.260869565,15.772058824,16.257352941,16.615384615,5.500000000,16.260869565
9.306930693,15.883211679,16.379562044,16.763888889,16.388489209,15.883211679,16.379562044,16.763888889,5.513513514,16.388489209
9.724137931,15.772058824,16.257352941,16.615384615,16.381294964,15.772058824,16.257352941,16.615384615,5.500000000,16.381294964
9.313725490,15.772058824,16.257352941,16.615384615,16.028571429,15.772058824,16.257352941,16.615384615,5.500000000,16.028571429
9.731707317,15.772058824,16.257352941,16.615384615,16.148936170,15.772058824,16.257352941,16.615384615,5.500000000,16.148936170
9.731707317,15.883211679,16.379562044,16.763888889,16.281690141,15.883211679,16.379562044,16.763888889,5.513513514,16.281690141
9.731707317,15.978260870,16.485507246,16.896551724,16.398601399,15.978260870,16.485507246,16.896551724,5.526315789,16.398601399
9.320388350,15.978260870,16.485507246,16.896551724,16.527777778,15.978260870,16.485507246,16.896551724,5.526315789,16.527777778
9.320388350,16.057553957,16.575539568,17.013698630,16.634482759,16.057553957,16.575539568,17.013698630,5.538461538,16.634482759
8.903381643,15.978260870,16.485507246,16.896551724,16.172413793,15.978260870,16.485507246,16.896551724,5.526315789,16.172413793
8.903381643,15.883211679,16.379562044,16.763888889,16.055555556,15.883211679,16.379562044,16.763888889,5.513513514,16.055555556
8.903381643,15.978260870,16.485507246,16.896551724,16.172413793,15.978260870,16.485507246,16.896551724,5.526315789,16.172413793
9.326923077,16.115107914,16.485507246,16.896551724,16.172413793,16.115107914,16.485507246,16.896551724,5.526315789,16.172413793
9.326923077,16.115107914,16.485507246,16.896551724,16.172413793,16.115107914,16.485507246,16.896551724,5.526315789,16.172413793
9.326923077,16.115107914,16.485507246,16.896551724,16.172413793,16.115107914,16.485507246,16.896551724,5.526315789,16.172413793
9.326923077,16.200000000,16.575539568,17.013698630,16.273972603,16.200000000,16.575539568,17.013698630,5.538461538,16.273972603
10.259615385,16.794326241,16.531914894,17.000000000,16.140939597,16.794326241,16.531914894,17.000000000,6.317073171,16.140939597
10.259615385,16.794326241,16.531914894,17.000000000,16.140939597,16.794326241,16.531914894,17.000000000,6.317073171,16.140939597
9.746411483,16.859154930,16.591549296,16.945945946,16.357615894,16.859154930,16.591549296,16.945945946,6.333333333,16.357615894
9.746411483,16.859154930,16.591549296,16.945945946,16.357615894,16.859154930,16.591549296,16.945945946,6.333333333,16.357615894
9.746411483,16.909090909,16.636363636,17.013422819,16.421052632,16.909090909,16.636363636,17.013422819,6.348837209,16.421052632
9.753554502,17.103448276,16.666666667,17.066666667,16.363636364,17.103448276,16.666666667,17.066666667,6.363636364,16.363636364
9.753554502,17.103448276,16.666666667,17.066666667,16.363636364,17.103448276,16.666666667,17.066666667,6.363636364,16.363636364
9.753554502,17.130136986,16.682758621,17.105960265,16.400000000,17.130136986,16.682758621,17.105960265,6.377777778,16.400000000
9.333333333,17.130136986,16.682758621,16.946666667,16.240259740,17.130136986,16.682758621,16.946666667,6.377777778,16.240259740
9.746411483,17.130136986,16.682758621,16.946666667,16.078431373,17.130136986,16.682758621,16.946666667,6.377777778,16.078431373
9.333333333,17.142857143,16.684931507,16.800000000,16.258064516,17.142857143,16.684931507,16.800000000,6.391304348,16.258064516
9.333333333,17.141891892,16.673469388,16.801324503,16.262820513,17.141891892,16.673469388,16.801324503,6.404255319,16.262820513
9.746411483,17.141891892,16.673469388,16.690789474,16.645161290,17.141891892,16.673469388,16.690789474,6.404255319,16.645161290
9.746411483,17.141891892,16.673469388,16.690789474,16.645161290,17.141891892,16.673469388,16.690789474,6.404255319,16.645161290
9.746411483,17.127516779,16.648648649,16.679738562,16.641025641,17.127516779,16.648648649,16.679738562,6.416666667,16.641025641
10.161904762,17.100000000,16.610738255,16.548387097,16.518987342,17.100000000,16.610738255,16.548387097,6.428571429,16.518987342
10.161904762,17.100000000,16.610738255,16.548387097,16.518987342,17.100000000,16.610738255,16.548387097,6.428571429,16.518987342
11.492890995,17.668874172,16.450331126,16.303797468,16.185185185,17.668874172,16.450331126,16.303797468,7.215686275,16.185185185
11.492890995,17.668874172,16.450331126,16.303797468,16.185185185,17.668874172,16.450331126,16.303797468,7.215686275,16.185185185
11.492890995,17.668874172,16.450331126,16.303797468,16.185185185,17.668874172,16.450331126,16.303797468,7.215686275,16.185185185
11.885714286,17.668874172,16.450331126,16.303797468,16.000000000,17.668874172,16.450331126,16.303797468,7.215686275,16.000000000
11.885714286,17.625000000,16.388157895,16.257861635,15.956790123,17.625000000,16.388157895,16.257861635,7.230769231,15.956790123
11.885714286,17.625000000,16.388157895,16.360759494,15.956790123,17.625000000,16.388157895,16.360759494,7.230769231,15.956790123
12.284360190,17.568627451,16.313725490,16.301886792,15.804878049,17.568627451,16.313725490,16.301886792,8.150943396,15.804878049
12.284360190,17.500000000,16.227272727,16.231250000,15.739393939,17.500000000,16.227272727,16.231250000,8.166666667,15.739393939
12.284360190,17.500000000,16.227272727,16.231250000,15.739393939,17.500000000,16.227272727,16.231250000,8.166666667,15.739393939
12.284360190,17.419354839,16.129032258,16.149068323,15.662650602,17.419354839,16.129032258,16.149068323,8.181818182,15.662650602
12.284360190,17.326923077,16.019230769,16.055555556,15.574850299,17.326923077,16.019230769,16.055555556,8.196428571,15.574850299
12.800000000,17.767741935,16.019230769,16.055555556,15.574850299,17.767741935,16.019230769,16.055555556,8.196428571,15.574850299
12.800000000,17.666666667,15.898089172,15.950920245,15.476190476,17.666666667,15.898089172,15.950920245,8.210526316,15.476190476
12.800000000,17.666666667,15.898089172,15.950920245,15.476190476,17.666666667,15.898089172,15.950920245,8.210526316,15.476190476
13.194312796,17.554140127,15.765822785,15.835365854,15.276470588,17.554140127,15.765822785,15.835365854,9.137931034,15.276470588
13.194312796,17.554140127,15.765822785,15.835365854,15.276470588,17.554140127,15.765822785,15.835365854,9.137931034,15.276470588
13.194312796,17.666666667,15.898089172,15.950920245,15.384615385,17.666666667,15.898089172,15.950920245,9.122807018,15.384615385
13.194312796,17.554140127,15.765822785,15.835365854,15.276470588,17.554140127,15.765822785,15.835365854,9.137931034,15.276470588
13.194312796,17.554140127,15.765822785,16.060606061,15.276470588,17.554140127,15.765822785,16.060606061,9.137931034,15.276470588
13.194312796,17.666666667,15.898089172,16.170731707,15.384615385,17.666666667,15.898089172,16.170731707,9.122807018,15.384615385
13.571428571,17.767741935,16.019230769,16.370370370,15.269461078,17.767741935,16.019230769,16.370370370,9.107142857,15.269461078
13.571428571,17.767741935,16.019230769,16.370370370,15.269461078,17.767741935,16.019230769,16.370370370,9.107142857,15.269461078
13.571428571,17.767741935,16.019230769,16.370370370,15.269461078,17.767741935,16.019230769,16.370370370,9.107142857,15.269461078
13.571428571,17.767741935,16.019230769,16.370370370,15.269461078,17.767741935,16.019230769,16.370370370,9.107142857,15.269461078
13.571428571,17.767741935,16.019230769,16.370370370,15.269461078,17.767741935,16.019230769,16.370370370,9.107142857,15.269461078
13.194312796,17.666666667,15.898089172,16.269938650,15.384615385,17.666666667,15.898089172,16.269938650,9.122807018,15.384615385
13.194312796,17.666666667,15.898089172,16.049382716,15.384615385,17.666666667,15.898089172,16.049382716,9.122807018,15.384615385
13.181818182,17.767741935,16.019230769,16.155279503,15.361445783,17.767741935,16.019230769,16.155279503,8.196428571,15.361445783
13.557692308,17.767741935,16.019230769,16.370370370,15.145454545,17.767741935,16.019230769,16.370370370,8.196428571,15.145454545
13.557692308,17.767741935,15.793548387,16.155279503,15.145454545,17.767741935,15.793548387,16.155279503,8.196428571,15.145454545
13.169082126,17.973856209,15.909090909,16.250000000,15.243902439,17.973856209,15.909090909,16.250000000,8.181818182,15.243902439
13.169082126,17.973856209,15.909090909,16.250000000,15.243902439,17.973856209,15.909090909,16.250000000,8.181818182,15.243902439
13.169082126,17.883116883,15.793548387,16.155279503,15.145454545,17.883116883,15.793548387,16.155279503,8.196428571,15.145454545
13.169082126,17.883116883,15.793548387,16.155279503,15.145454545,17.883116883,15.793548387,16.155279503,8.196428571,15.145454545
13.557692308,17.767741935,15.692307692,16.055555556,14.964071856,17.767741935,15.692307692,16.055555556,8.947368421,14.964071856
13.557692308,17.767741935,15.692307692,16.055555556,14.964071856,17.767741935,15.692307692,16.055555556,8.947368421,14.964071856
13.927536232,17.767741935,15.692307692,16.055555556,14.746987952,17.767741935,15.692307692,16.055555556,8.947368421,14.746987952
14.307692308,17.554140127,15.468354430,15.853658537,14.461538462,17.554140127,15.468354430,15.853658537,9.694915254,14.461538462
14.307692308,17.443037975,15.333333333,15.512195122,14.341176471,17.443037975,15.333333333,15.512195122,9.716666667,14.341176471
14.684210526,17.212500000,15.093167702,15.289156627,14.046242775,17.212500000,15.093167702,15.289156627,10.451612903,14.046242775
14.684210526,17.212500000,15.093167702,15.289156627,14.046242775,17.212500000,15.093167702,15.289156627,10.451612903,14.046242775
14.666666667,17.887500000,15.763975155,15.939759036,14.670520231,17.887500000,15.763975155,15.939759036,10.285714286,14.670520231
14.291262136,17.887500000,15.763975155,15.939759036,14.755813953,17.887500000,15.763975155,15.939759036,9.428571429,14.755813953
14.291262136,18.000000000,15.900000000,16.060606061,14.877192982,18.000000000,15.900000000,16.060606061,9.403225806,14.877192982
14.648780488,18.101265823,16.025157233,16.170731707,14.769230769,18.101265823,16.025157233,16.170731707,9.377049180,14.769230769
14.257425743,18.878980892,16.784810127,16.907975460,15.568862275,18.878980892,16.784810127,16.907975460,8.524590164,15.568862275
14.776119403,18.666666667,16.784810127,16.907975460,15.568862275,18.666666667,16.784810127,16.907975460,8.524590164,15.568862275
14.400000000,18.754838710,16.891719745,17.000000000,15.763636364,18.754838710,16.891719745,17.000000000,7.650000000,15.763636364
14.400000000,18.754838710,16.891719745,17.000000000,15.763636364,18.754838710,16.891719745,17.000000000,7.650000000,15.763636364
13.500000000,18.954248366,17.096774194,17.187500000,15.950920245,18.954248366,17.096774194,17.187500000,6.896551724,15.950920245
13.500000000,18.954248366,17.096774194,17.187500000,15.950920245,18.954248366,17.096774194,17.187500000,6.896551724,15.950920245
13.484848485,20.000000000,18.152866242,18.209876543,16.969696970,20.000000000,18.152866242,18.209876543,6.557377049,16.969696970
13.484848485,20.000000000,18.152866242,18.209876543,16.969696970,20.000000000,18.152866242,18.209876543,6.557377049,16.969696970
13.847715736,20.000000000,18.152866242,18.209876543,16.768292683,20.000000000,18.152866242,18.209876543,6.557377049,16.768292683
13.469387755,20.176470588,18.217948718,18.260869565,16.834355828,20.176470588,18.217948718,18.260869565,6.533333333,16.834355828
13.830769231,20.210526316,18.270967742,18.484472050,16.695652174,20.210526316,18.270967742,18.484472050,6.508474576,16.695652174
13.813471503,20.210526316,18.270967742,18.484472050,16.301886792,20.210526316,18.270967742,18.484472050,6.508474576,16.301886792
13.813471503,20.231788079,18.311688312,18.506250000,16.360759494,20.231788079,18.311688312,18.506250000,6.482758621,16.360759494
13.813471503,20.231788079,18.311688312,18.506250000,16.360759494,20.231788079,18.311688312,18.506250000,6.482758621,16.360759494
13.813471503,20.231788079,18.311688312,18.506250000,16.360759494,20.231788079,18.311688312,18.506250000,6.482758621,16.360759494
13.813471503,20.210526316,18.270967742,18.484472050,16.301886792,20.210526316,18.270967742,18.484472050,6.508474576,16.301886792
13.813471503,20.176470588,18.217948718,18.225609756,15.925000000,20.176470588,18.217948718,18.225609756,6.533333333,15.925000000
13.813471503,20.176470588,18.217948718,18.225609756,15.925000000,20.176470588,18.217948718,18.225609756,6.533333333,15.925000000
13.813471503,20.210526316,18.270967742,18.257668712,16.000000000,20.210526316,18.270967742,18.257668712,6.508474576,16.000000000
13.795811518,20.842105263,18.890322581,18.846625767,16.603773585,20.842105263,18.890322581,18.846625767,6.400000000,16.603773585
13.795811518,20.854304636,18.922077922,18.858024691,16.658227848,20.854304636,18.922077922,18.858024691,6.372881356,16.658227848
13.421052632,20.993333333,19.045751634,18.975155280,16.871794872,20.993333333,19.045751634,18.975155280,5.672413793,16.871794872
13.795811518,21.160000000,19.065789474,18.975000000,16.916129032,21.160000000,19.065789474,18.975000000,5.649122807,16.916129032
13.795811518,21.140939597,19.072847682,18.962264151,16.948051948,21.140939597,19.072847682,18.962264151,5.625000000,16.948051948
13.421052632,21.140939597,19.072847682,18.962264151,16.764705882,21.140939597,19.072847682,18.962264151,5.625000000,16.764705882
13.421052632,21.140939597,19.072847682,18.962264151,16.764705882,21.140939597,19.072847682,18.962264151,5.625000000,16.764705882
13.042328042,21.019867550,18.941176471,18.857142857,16.428571429,21.019867550,18.941176471,18.857142857,5.551724138,16.428571429
13.042328042,21.019867550,18.941176471,18.857142857,16.428571429,21.019867550,18.941176471,18.857142857,5.551724138,16.428571429
13.563829787,20.838926174,18.947368421,18.843750000,16.470588235,20.838926174,18.947368421,18.843750000,5.526315789,16.470588235
13.563829787,20.853333333,18.941176471,18.857142857,16.428571429,20.853333333,18.941176471,18.857142857,5.551724138,16.428571429
13.563829787,20.838926174,18.947368421,18.843750000,16.470588235,20.838926174,18.947368421,18.843750000,5.526315789,16.470588235
13.563829787,20.853333333,18.941176471,18.857142857,16.428571429,20.853333333,18.941176471,18.857142857,5.551724138,16.428571429
13.563829787,20.854304636,18.922077922,18.858024691,16.374193548,20.854304636,18.922077922,18.858024691,5.576271186,16.374193548
13.563829787,20.853333333,18.941176471,19.024691358,16.428571429,20.853333333,18.941176471,19.024691358,5.551724138,16.428571429
13.181818182,20.684563758,18.941176471,19.190184049,16.428571429,20.684563758,18.941176471,19.190184049,5.551724138,16.428571429
13.181818182,20.680000000,18.922077922,19.201219512,16.374193548,20.680000000,18.922077922,19.201219512,5.576271186,16.374193548
13.181818182,20.680000000,18.922077922,19.201219512,16.374193548,20.680000000,18.922077922,19.201219512,5.576271186,16.374193548
13.181818182,20.684563758,18.941176471,19.190184049,16.428571429,20.684563758,18.941176471,19.190184049,5.551724138,16.428571429
