"'ChainSuccession(Assign seriousness, Take in charge ticket)'",'AtMostOne(Take in charge ticket)',"'AlternateSuccession(Take in charge ticket, Closed)'","'AlternateSuccession(Take in charge ticket, Resolve ticket)'","'AlternatePrecedence(Assign seriousness, Wait)'","'ChainPrecedence(Take in charge ticket, Wait)'"
82.653061224,88.200000000,84.375000000,83.076923077,100.000000000,82.500000000
81.241025641,87.220000000,82.942408377,81.241025641,100.000000000,81.583333333
81.241025641,87.220000000,82.942408377,81.241025641,100.000000000,81.583333333
81.241025641,87.220000000,82.942408377,81.241025641,100.000000000,80.909090909
81.241025641,87.220000000,82.942408377,81.241025641,100.000000000,80.909090909
81.241025641,87.220000000,82.942408377,81.241025641,100.000000000,80.100000000
81.241025641,87.220000000,82.942408377,81.241025641,100.000000000,80.100000000
81.241025641,87.220000000,82.942408377,81.241025641,100.000000000,80.100000000
81.241025641,87.220000000,82.942408377,81.241025641,100.000000000,80.100000000
81.241025641,87.220000000,82.942408377,81.241025641,91.666666667,74.166666667
81.241025641,87.220000000,82.942408377,81.241025641,91.666666667,74.166666667
81.241025641,87.220000000,82.942408377,81.241025641,91.666666667,74.166666667
79.835051546,86.240000000,81.515789474,79.835051546,91.666666667,73.333333333
79.835051546,86.240000000,81.515789474,79.835051546,91.666666667,73.333333333
79.835051546,86.240000000,81.515789474,79.835051546,91.666666667,73.333333333
79.835051546,86.240000000,81.515789474,79.835051546,91.666666667,73.333333333
78.435233161,85.260000000,80.095238095,78.030927835,91.666666667,72.500000000
78.435233161,85.260000000,80.095238095,78.030927835,91.666666667,72.500000000
78.435233161,85.260000000,80.095238095,78.030927835,91.666666667,72.500000000
78.435233161,85.260000000,80.095238095,78.030927835,91.666666667,72.500000000
78.435233161,85.260000000,80.095238095,78.030927835,91.666666667,72.500000000
77.041666667,84.280000000,78.680851064,76.642487047,91.666666667,71.666666667
77.041666667,84.280000000,78.680851064,76.642487047,91.666666667,71.666666667
77.041666667,84.280000000,78.680851064,76.247422680,91.666666667,71.666666667
77.041666667,84.280000000,78.680851064,76.247422680,91.666666667,71.666666667
77.041666667,84.280000000,78.680851064,76.247422680,91.666666667,71.666666667
77.041666667,84.280000000,78.680851064,76.247422680,91.666666667,71.666666667
77.041666667,84.280000000,78.680851064,76.247422680,92.307692308,72.769230769
77.041666667,84.280000000,78.680851064,76.247422680,86.666666667,68.800000000
77.041666667,84.280000000,78.680851064,76.247422680,86.666666667,68.800000000
77.041666667,84.280000000,78.680851064,76.247422680,87.500000000,69.875000000
77.041666667,84.280000000,78.680851064,76.247422680,87.500000000,69.875000000
77.041666667,84.280000000,78.680851064,76.247422680,87.500000000,69.875000000
77.041666667,84.280000000,78.680851064,75.856410256,83.333333333,66.888888889
77.041666667,84.280000000,78.680851064,75.856410256,83.333333333,66.888888889
75.654450262,83.300000000,77.272727273,74.484536082,83.333333333,66.111111111
76.052631579,84.150000000,77.688172043,74.870466321,83.333333333,66.111111111
77.445026178,85.140000000,79.101604278,76.247422680,83.333333333,66.888888889
77.445026178,85.140000000,79.101604278,76.247422680,82.352941176,65.764705882
78.843750000,86.130000000,80.521276596,78.030927835,82.352941176,66.529411765
78.843750000,86.130000000,80.521276596,78.030927835,81.250000000,65.250000000
78.843750000,86.130000000,80.521276596,78.030927835,81.250000000,65.250000000
78.843750000,86.130000000,80.521276596,78.030927835,81.250000000,65.250000000
78.843750000,86.130000000,80.521276596,78.030927835,81.250000000,65.250000000
78.843750000,86.130000000,80.521276596,78.030927835,81.250000000,65.250000000
78.843750000,86.130000000,80.521276596,78.030927835,81.250000000,65.250000000
78.843750000,86.130000000,80.521276596,78.030927835,81.250000000,65.250000000
78.843750000,86.130000000,80.521276596,78.030927835,81.250000000,65.250000000
78.843750000,86.130000000,80.521276596,78.030927835,81.250000000,65.250000000
78.843750000,86.130000000,80.521276596,78.030927835,81.250000000,65.250000000
78.843750000,86.130000000,80.521276596,78.030927835,81.250000000,65.250000000
77.445026178,85.140000000,79.101604278,76.642487047,81.250000000,64.500000000
76.052631579,84.150000000,77.688172043,74.870466321,81.250000000,63.750000000
76.052631579,84.150000000,77.688172043,74.870466321,80.000000000,62.333333333
76.052631579,84.150000000,77.688172043,74.870466321,80.000000000,62.333333333
74.666666667,83.160000000,76.281081081,73.500000000,78.571428571,60.000000000
74.666666667,83.160000000,76.281081081,73.500000000,78.571428571,60.000000000
74.666666667,83.160000000,76.281081081,73.500000000,78.571428571,60.000000000
73.287234043,82.170000000,74.880434783,71.760416667,78.571428571,59.285714286
73.287234043,82.170000000,74.880434783,71.760416667,78.571428571,59.285714286
73.287234043,82.170000000,74.880434783,71.760416667,80.000000000,60.866666667
73.287234043,82.170000000,74.880434783,71.760416667,80.000000000,60.866666667
73.287234043,82.170000000,74.880434783,71.760416667,81.250000000,62.250000000
74.666666667,83.160000000,76.281081081,73.119170984,81.250000000,63.000000000
74.666666667,83.160000000,76.281081081,73.119170984,81.250000000,63.000000000
74.666666667,83.160000000,76.281081081,73.119170984,81.250000000,63.000000000
74.666666667,83.160000000,76.281081081,73.119170984,81.250000000,63.000000000
75.063829787,83.160000000,76.281081081,73.119170984,82.352941176,64.235294118
76.861702128,84.150000000,77.688172043,74.484536082,82.352941176,65.000000000
76.861702128,84.150000000,77.688172043,74.484536082,82.352941176,65.000000000
75.465240642,83.160000000,76.281081081,73.119170984,83.333333333,60.666666667
75.465240642,83.160000000,76.281081081,73.119170984,83.333333333,60.666666667
75.465240642,83.160000000,76.281081081,73.119170984,82.352941176,59.294117647
75.465240642,83.160000000,76.281081081,73.119170984,82.352941176,59.294117647
75.465240642,83.160000000,76.281081081,73.119170984,82.352941176,59.294117647
75.465240642,83.160000000,76.281081081,73.119170984,82.352941176,59.294117647
75.465240642,83.160000000,76.281081081,73.119170984,83.333333333,60.666666667
74.475675676,83.000000000,75.289617486,72.136125654,83.333333333,55.333333333
74.475675676,83.000000000,75.289617486,72.136125654,83.333333333,55.333333333
74.475675676,83.000000000,75.289617486,72.136125654,83.333333333,55.333333333
74.475675676,83.000000000,75.289617486,72.136125654,83.333333333,55.333333333
73.086956522,82.000000000,73.890109890,70.778947368,82.352941176,53.058823529
73.086956522,82.000000000,73.890109890,70.778947368,82.352941176,53.058823529
73.086956522,82.000000000,73.890109890,70.778947368,83.333333333,50.111111111
73.086956522,82.000000000,73.890109890,70.778947368,84.210526316,51.789473684
73.086956522,82.000000000,73.890109890,70.778947368,84.210526316,51.789473684
73.086956522,82.000000000,73.890109890,70.778947368,84.210526316,51.789473684
73.086956522,82.000000000,73.890109890,70.778947368,84.210526316,51.789473684
73.086956522,82.000000000,73.890109890,70.778947368,84.210526316,51.789473684
74.475675676,83.000000000,75.289617486,72.515789474,84.210526316,52.421052632
74.475675676,83.000000000,75.289617486,72.515789474,84.210526316,52.421052632
74.475675676,83.000000000,75.289617486,72.515789474,84.210526316,52.421052632
74.475675676,83.000000000,75.289617486,72.136125654,84.210526316,52.421052632
74.475675676,83.000000000,75.289617486,72.136125654,83.333333333,50.722222222
75.870967742,84.000000000,76.695652174,73.500000000,82.352941176,54.352941176
76.774193548,85.000000000,78.108108108,75.260416667,81.529411765,55.000000000
76.774193548,85.000000000,78.108108108,75.260416667,81.529411765,55.000000000
76.774193548,85.000000000,78.108108108,75.260416667,81.529411765,55.000000000
76.363636364,84.150000000,77.688172043,74.484536082,81.529411765,55.000000000
77.189189189,84.150000000,77.688172043,74.484536082,81.529411765,55.000000000
75.782608696,83.160000000,76.281081081,72.742268041,80.437500000,52.500000000
77.189189189,84.150000000,77.688172043,74.484536082,80.437500000,53.125000000
77.189189189,84.150000000,77.688172043,74.484536082,81.529411765,55.000000000
77.189189189,84.150000000,77.688172043,74.484536082,81.529411765,55.000000000
77.189189189,84.150000000,77.688172043,74.484536082,81.529411765,55.000000000
77.189189189,84.150000000,77.688172043,74.484536082,81.529411765,55.000000000
77.189189189,84.150000000,77.688172043,74.484536082,81.529411765,55.000000000
77.189189189,84.150000000,77.688172043,74.484536082,81.529411765,55.000000000
77.189189189,84.150000000,77.688172043,74.484536082,82.500000000,56.666666667
77.189189189,84.150000000,77.688172043,74.484536082,86.625000000,58.437500000
77.189189189,84.150000000,77.688172043,74.484536082,86.625000000,58.437500000
77.189189189,84.150000000,77.688172043,74.484536082,86.625000000,58.437500000
78.602150538,85.140000000,79.101604278,75.469387755,87.352941176,60.705882353
78.602150538,85.140000000,79.101604278,75.469387755,87.352941176,60.705882353
78.602150538,85.140000000,79.101604278,75.469387755,87.352941176,60.705882353
78.602150538,85.140000000,79.101604278,75.469387755,88.000000000,62.111111111
80.021390374,86.130000000,80.521276596,77.234693878,88.000000000,62.833333333
80.021390374,86.130000000,80.521276596,77.234693878,88.000000000,62.833333333
80.021390374,86.130000000,80.521276596,77.234693878,88.578947368,64.105263158
80.021390374,86.130000000,80.521276596,77.234693878,88.578947368,64.105263158
80.021390374,86.130000000,80.521276596,77.234693878,88.578947368,64.105263158
81.446808511,87.120000000,81.947089947,78.619289340,88.578947368,64.842105263
81.446808511,87.120000000,81.947089947,78.619289340,88.578947368,64.842105263
81.446808511,87.120000000,81.947089947,79.020408163,89.100000000,66.000000000
81.446808511,87.120000000,81.947089947,79.020408163,89.100000000,66.000000000
80.941176471,87.120000000,81.947089947,79.020408163,88.200000000,66.000000000
80.941176471,87.120000000,81.947089947,79.020408163,88.666666667,67.047619048
80.941176471,87.120000000,81.947089947,78.619289340,88.666666667,67.047619048
80.941176471,87.120000000,81.947089947,78.619289340,92.842105263,69.473684211
80.941176471,87.120000000,81.947089947,78.619289340,92.842105263,69.473684211
80.941176471,87.120000000,81.947089947,78.619289340,92.555555556,68.444444444
80.941176471,87.120000000,81.947089947,78.619289340,92.555555556,68.444444444
79.516129032,86.130000000,80.521276596,77.234693878,92.555555556,67.666666667
79.516129032,86.130000000,80.521276596,77.234693878,98.000000000,70.687500000
79.090909091,85.260000000,80.095238095,76.842639594,98.000000000,71.647058824
80.510638298,86.240000000,81.515789474,78.222222222,98.000000000,72.470588235
80.510638298,86.240000000,81.515789474,78.222222222,98.000000000,72.470588235
80.084656085,86.240000000,81.515789474,78.222222222,98.000000000,73.333333333
80.084656085,86.240000000,81.515789474,78.222222222,98.000000000,73.333333333
80.084656085,86.240000000,81.515789474,78.222222222,98.000000000,73.333333333
80.084656085,86.240000000,81.515789474,78.222222222,98.000000000,74.105263158
80.084656085,86.240000000,81.515789474,78.222222222,98.000000000,74.800000000
80.084656085,86.240000000,81.515789474,78.222222222,98.000000000,74.800000000
80.084656085,86.240000000,81.515789474,78.222222222,98.000000000,74.800000000
80.084656085,86.240000000,81.515789474,78.222222222,98.000000000,74.800000000
80.084656085,86.240000000,81.515789474,77.829145729,98.000000000,74.800000000
80.084656085,86.240000000,81.515789474,77.829145729,98.000000000,74.800000000
81.505263158,87.220000000,82.942408377,79.210000000,98.000000000,75.650000000
81.505263158,87.220000000,82.942408377,79.210000000,98.000000000,76.285714286
81.078534031,86.330000000,82.510416667,78.815920398,98.000000000,76.863636364
81.078534031,86.330000000,82.510416667,78.815920398,98.000000000,77.391304348
82.500000000,87.300000000,83.937823834,80.198019802,98.000000000,78.750000000
83.494845361,87.360000000,84.933333333,81.586206897,94.230769231,80.500000000
83.494845361,87.360000000,84.933333333,81.586206897,94.230769231,80.500000000
83.066666667,86.450000000,84.500000000,81.186274510,94.370370370,80.888888889
84.489795918,87.400000000,85.928934010,82.575609756,94.370370370,81.777777778
83.551020408,87.400000000,85.928934010,82.575609756,91.241379310,79.310344828
83.551020408,87.400000000,85.928934010,82.575609756,91.241379310,79.310344828
84.974619289,88.350000000,87.363636364,84.380487805,91.466666667,80.600000000
84.974619289,88.350000000,87.363636364,84.380487805,91.466666667,80.600000000
84.974619289,88.350000000,87.363636364,84.380487805,91.241379310,80.172413793
84.545454545,88.350000000,87.363636364,84.380487805,91.466666667,80.600000000
84.545454545,88.350000000,87.363636364,84.380487805,91.466666667,80.600000000
84.120603015,87.420000000,86.924623116,83.970873786,91.466666667,80.600000000
84.120603015,87.420000000,86.924623116,83.970873786,91.677419355,81.000000000
84.120603015,87.420000000,86.924623116,83.970873786,91.875000000,81.375000000
84.120603015,87.420000000,86.924623116,83.970873786,91.875000000,81.375000000
84.120603015,87.420000000,86.924623116,83.970873786,91.677419355,81.000000000
83.700000000,86.490000000,86.490000000,83.565217391,91.677419355,81.000000000
83.700000000,86.490000000,86.490000000,83.565217391,91.677419355,81.000000000
85.114427861,87.420000000,87.920398010,84.961538462,91.677419355,84.903225806
85.114427861,87.420000000,87.920398010,84.961538462,91.875000000,85.187500000
85.114427861,87.420000000,87.920398010,84.961538462,92.060606061,85.454545455
84.693069307,86.480000000,87.485148515,84.555023923,89.600000000,85.942857143
84.693069307,86.480000000,87.485148515,84.555023923,89.833333333,86.166666667
84.693069307,86.480000000,87.485148515,84.555023923,90.054054054,86.378378378
84.275862069,85.540000000,87.054187192,84.152380952,89.833333333,86.166666667
85.686274510,86.450000000,88.480392157,85.545023697,89.833333333,89.722222222
85.268292683,85.500000000,88.048780488,85.141509434,89.833333333,89.722222222
85.268292683,85.500000000,88.048780488,85.141509434,90.054054054,89.864864865
85.268292683,85.500000000,88.048780488,85.141509434,90.263157895,90.000000000
86.679611650,86.400000000,89.475728155,86.535211268,90.263157895,90.947368421
86.679611650,86.400000000,89.475728155,86.535211268,90.461538462,91.076923077
88.096618357,87.300000000,90.908212560,87.934579439,90.263157895,94.447368421
88.096618357,87.300000000,90.908212560,87.934579439,90.054054054,94.378378378
88.096618357,87.300000000,90.908212560,87.934579439,90.263157895,94.447368421
87.673076923,87.300000000,90.908212560,87.934579439,90.263157895,94.447368421
87.673076923,87.300000000,90.908212560,87.934579439,90.263157895,94.447368421
87.673076923,87.300000000,90.908212560,87.934579439,90.263157895,94.447368421
87.673076923,87.300000000,90.908212560,87.934579439,90.461538462,94.512820513
86.740384615,86.330000000,90.471153846,87.525581395,85.170731707,94.634146341
86.740384615,86.330000000,90.471153846,87.525581395,85.170731707,94.634146341
87.253588517,87.220000000,91.904306220,89.339534884,85.452380952,95.666666667
87.253588517,87.220000000,91.904306220,89.339534884,85.452380952,95.666666667
87.253588517,87.220000000,91.904306220,89.339534884,85.720930233,95.720930233
88.246445498,86.240000000,91.466666667,88.925925926,86.863636364,95.772727273
88.246445498,86.240000000,91.466666667,88.925925926,86.863636364,95.772727273
88.246445498,86.240000000,91.466666667,88.925925926,87.111111111,95.822222222
88.666666667,87.220000000,91.904306220,89.757009346,87.111111111,95.822222222
87.253588517,86.330000000,90.471153846,88.347417840,87.111111111,94.844444444
88.666666667,87.220000000,91.904306220,90.178403756,87.347826087,95.869565217
88.666666667,87.220000000,91.904306220,90.178403756,87.574468085,95.914893617
87.253588517,86.330000000,90.471153846,88.347417840,87.574468085,92.872340426
87.253588517,86.330000000,90.471153846,88.347417840,87.574468085,92.872340426
87.253588517,86.330000000,90.471153846,88.347417840,87.791666667,92.958333333
86.838095238,85.360000000,90.038277512,88.427906977,88.000000000,93.040816327
86.838095238,85.360000000,90.038277512,88.427906977,88.000000000,93.040816327
85.507109005,84.390000000,89.184834123,88.100917431,83.686274510,93.196078431
85.507109005,84.390000000,89.184834123,88.100917431,83.686274510,93.196078431
85.507109005,84.390000000,89.184834123,88.100917431,83.686274510,93.196078431
84.114285714,83.520000000,87.771428571,86.709677419,83.686274510,92.235294118
84.114285714,83.520000000,87.771428571,86.709677419,83.942307692,92.307692308
84.114285714,83.520000000,87.771428571,87.111111111,83.942307692,92.307692308
83.715639810,82.560000000,87.355450237,86.709677419,84.188679245,92.377358491
83.715639810,82.560000000,87.355450237,86.709677419,84.425925926,92.444444444
83.715639810,82.560000000,87.355450237,86.709677419,84.425925926,92.444444444
83.715639810,82.560000000,87.355450237,86.709677419,84.654545455,92.509090909
83.715639810,82.560000000,87.355450237,86.709677419,84.875000000,90.857142857
83.200000000,82.560000000,87.355450237,86.709677419,82.285714286,90.857142857
83.200000000,82.560000000,87.355450237,86.709677419,82.526315789,90.947368421
83.200000000,82.560000000,87.355450237,86.709677419,82.526315789,90.947368421
82.805687204,81.600000000,86.943396226,86.311926606,82.758620690,91.034482759
82.805687204,81.600000000,86.943396226,86.311926606,82.758620690,91.034482759
82.805687204,81.600000000,86.943396226,86.311926606,82.526315789,90.947368421
82.805687204,81.600000000,86.943396226,86.311926606,82.758620690,91.034482759
82.805687204,81.600000000,86.943396226,85.917808219,82.758620690,91.034482759
82.805687204,81.600000000,86.943396226,85.917808219,82.526315789,90.947368421
81.428571429,80.750000000,85.545023697,84.930875576,82.285714286,89.910714286
81.428571429,80.750000000,85.545023697,84.930875576,82.285714286,89.910714286
81.428571429,80.750000000,85.545023697,84.930875576,82.285714286,89.910714286
81.428571429,80.750000000,85.545023697,84.930875576,82.285714286,89.910714286
81.428571429,80.750000000,85.545023697,84.930875576,82.285714286,89.910714286
82.805687204,81.600000000,86.943396226,86.311926606,82.526315789,90.947368421
82.805687204,81.600000000,86.943396226,86.709677419,82.526315789,90.947368421
81.818181818,81.700000000,85.952380952,85.720930233,82.285714286,89.910714286
80.442307692,80.840000000,84.555023923,83.944186047,82.285714286,88.964285714
80.442307692,80.840000000,84.057692308,83.457943925,82.285714286,88.964285714
80.830917874,80.840000000,84.057692308,83.457943925,82.036363636,88.872727273
80.830917874,80.840000000,84.057692308,83.457943925,82.036363636,88.872727273
80.830917874,80.840000000,84.057692308,83.457943925,82.285714286,88.964285714
80.830917874,80.840000000,84.057692308,83.457943925,82.285714286,88.964285714
80.442307692,79.900000000,83.655502392,83.069767442,80.842105263,89.052631579
80.442307692,79.900000000,83.655502392,83.069767442,80.842105263,89.052631579
79.072463768,79.050000000,82.269230769,81.700934579,80.842105263,88.105263158
78.692307692,78.120000000,81.875598086,81.320930233,79.728813559,88.271186441
78.692307692,78.120000000,81.875598086,81.700934579,80.000000000,88.350000000
78.315789474,77.190000000,81.485714286,81.320930233,78.967741935,88.500000000
78.315789474,77.190000000,81.485714286,81.320930233,78.967741935,88.500000000
77.333333333,76.360000000,80.500000000,80.338028169,75.396825397,84.698412698
77.708737864,77.280000000,80.888888889,80.716981132,75.396825397,84.698412698
77.708737864,77.280000000,80.888888889,80.716981132,75.080645161,84.580645161
76.351219512,76.440000000,79.514563107,79.355450237,74.754098361,83.540983607
75.742574257,76.500000000,78.916256158,78.750000000,72.426229508,79.672131148
75.223880597,76.500000000,78.916256158,78.750000000,71.655737705,79.672131148
75.600000000,77.400000000,79.306930693,79.130434783,71.300000000,79.500000000
75.600000000,77.400000000,79.306930693,79.130434783,71.300000000,79.500000000
76.500000000,77.400000000,79.306930693,79.130434783,72.155172414,80.689655172
76.500000000,77.400000000,79.306930693,79.130434783,72.155172414,80.689655172
75.515151515,76.540000000,78.320000000,78.146341463,66.360655738,74.409836066
75.515151515,76.540000000,78.320000000,78.146341463,66.360655738,74.409836066
74.152284264,75.680000000,76.944723618,76.784313725,66.360655738,73.573770492
74.530612245,75.680000000,76.944723618,76.784313725,65.933333333,73.333333333
73.169230769,74.820000000,75.575757576,75.058823529,65.491525424,72.254237288
72.186528497,74.820000000,74.591836735,74.079207921,65.491525424,71.423728814
72.186528497,74.820000000,74.591836735,74.079207921,65.034482759,71.172413793
72.186528497,74.820000000,74.591836735,74.079207921,65.034482759,71.172413793
72.186528497,74.820000000,74.591836735,74.079207921,65.034482759,71.172413793
72.186528497,74.820000000,74.591836735,74.079207921,65.491525424,69.966101695
72.186528497,74.820000000,74.591836735,74.196078431,65.933333333,70.233333333
72.186528497,74.820000000,74.591836735,74.196078431,65.933333333,70.233333333
72.186528497,74.820000000,74.591836735,74.196078431,65.491525424,69.966101695
71.204188482,73.950000000,73.608247423,73.217821782,62.183333333,66.583333333
71.204188482,73.950000000,73.608247423,73.217821782,61.694915254,66.271186441
71.578947368,74.800000000,73.989637306,73.582089552,62.758620690,65.948275862
71.204188482,74.800000000,73.989637306,73.582089552,62.263157895,65.614035088
71.204188482,74.800000000,73.989637306,73.582089552,61.750000000,65.267857143
71.578947368,75.650000000,74.375000000,73.950000000,61.750000000,65.267857143
71.578947368,75.650000000,74.375000000,73.950000000,61.750000000,65.267857143
71.957671958,76.500000000,74.764397906,74.321608040,61.189655172,64.482758621
71.957671958,76.500000000,74.764397906,74.321608040,61.189655172,64.482758621
71.436170213,76.500000000,74.764397906,74.321608040,60.000000000,64.122807018
71.436170213,76.500000000,74.764397906,74.321608040,60.517241379,64.482758621
71.436170213,76.500000000,74.764397906,74.321608040,60.000000000,64.122807018
71.436170213,76.500000000,74.764397906,74.321608040,60.517241379,64.482758621
71.436170213,76.500000000,74.764397906,74.321608040,61.016949153,64.830508475
71.436170213,76.500000000,74.764397906,73.950000000,60.517241379,64.482758621
71.818181818,76.500000000,74.764397906,73.582089552,60.517241379,64.482758621
71.818181818,76.500000000,74.764397906,73.582089552,61.016949153,64.830508475
71.818181818,76.500000000,74.764397906,73.582089552,61.016949153,64.830508475
71.818181818,76.500000000,74.764397906,73.582089552,60.517241379,64.482758621
72.727272727,77.350000000,75.157894737,73.950000000,62.758620690,63.017241379
72.727272727,77.350000000,75.157894737,73.950000000,62.758620690,63.017241379
72.727272727,77.350000000,75.157894737,73.950000000,62.758620690,63.017241379
72.727272727,77.350000000,75.157894737,73.950000000,62.758620690,63.017241379
72.727272727,77.350000000,75.157894737,73.950000000,62.263157895,62.631578947
73.118279570,78.200000000,75.555555556,73.950000000,61.750000000,62.232142857
73.118279570,78.200000000,75.555555556,73.950000000,62.263157895,62.631578947
73.118279570,78.200000000,75.555555556,73.950000000,61.750000000,62.232142857
73.118279570,78.200000000,75.555555556,73.950000000,61.750000000,62.232142857
74.502673797,79.120000000,76.947368421,75.303482587,62.263157895,63.368421053
74.502673797,79.120000000,76.947368421,75.303482587,62.263157895,63.368421053
74.502673797,79.120000000,76.947368421,75.303482587,61.750000000,62.964285714
75.893617021,80.040000000,78.345549738,77.044776119,61.750000000,65.250000000
75.893617021,80.040000000,78.345549738,77.044776119,61.750000000,65.250000000
75.893617021,80.040000000,78.345549738,77.044776119,61.750000000,65.250000000
76.299465241,80.910000000,78.757894737,76.944723618,61.218181818,64.854545455
76.299465241,80.910000000,78.757894737,76.944723618,61.218181818,64.854545455
77.645161290,81.780000000,79.595744681,77.234693878,64.740740741,64.444444444
77.645161290,81.780000000,79.595744681,77.234693878,64.740740741,64.444444444
77.229946524,81.780000000,79.595744681,77.234693878,65.236363636,64.854545455
78.638297872,82.720000000,81.015873016,78.222222222,65.236363636,65.600000000
78.638297872,82.720000000,81.015873016,78.222222222,64.740740741,65.185185185
78.638297872,82.720000000,81.015873016,77.829145729,63.563636364,64.000000000
79.058823529,83.600000000,81.446808511,78.222222222,63.037037037,63.555555556
79.058823529,83.600000000,81.446808511,78.222222222,63.037037037,63.555555556
79.058823529,83.600000000,81.446808511,78.222222222,62.490566038,63.094339623
78.638297872,82.720000000,81.015873016,78.320000000,62.490566038,63.094339623
78.638297872,82.720000000,81.015873016,78.320000000,61.923076923,64.307692308
77.744680851,81.780000000,79.595744681,76.944723618,63.823529412,63.117647059
77.744680851,81.780000000,79.595744681,76.944723618,63.823529412,63.117647059
77.744680851,81.780000000,79.595744681,76.944723618,64.384615385,63.576923077
77.645161290,82.650000000,80.021390374,77.333333333,63.137254902,63.117647059
77.645161290,82.650000000,80.021390374,77.333333333,63.692307692,63.576923077
76.237837838,81.700000000,78.602150538,75.959390863,64.226415094,61.660377358
74.836956522,80.750000000,77.189189189,74.591836735,63.692307692,60.480769231
75.351351351,80.750000000,77.189189189,74.591836735,63.722222222,59.814814815
73.956521739,79.800000000,75.782608696,73.230769231,64.254545455,58.036363636
75.351351351,80.750000000,77.189189189,74.591836735,64.767857143,59.196428571
75.351351351,80.750000000,77.189189189,74.591836735,64.767857143,59.196428571
75.351351351,80.750000000,77.189189189,74.591836735,65.263157895,59.649122807
74.432432432,80.750000000,77.189189189,74.591836735,65.741379310,58.620689655
74.432432432,80.750000000,77.189189189,74.591836735,65.741379310,58.620689655
74.432432432,80.750000000,77.189189189,74.591836735,65.263157895,58.157894737
74.432432432,80.750000000,77.189189189,74.591836735,65.263157895,58.157894737
75.422459893,80.840000000,78.181818182,75.575757576,65.741379310,59.310344828
76.819148936,81.780000000,79.595744681,77.333333333,65.741379310,60.000000000
76.819148936,81.780000000,80.095238095,77.819095477,65.741379310,60.000000000
76.819148936,81.780000000,80.095238095,77.819095477,65.741379310,60.000000000
76.819148936,81.780000000,80.095238095,77.819095477,65.741379310,60.000000000
75.422459893,80.840000000,78.680851064,76.444444444,65.263157895,58.842105263
75.422459893,80.840000000,78.680851064,76.444444444,65.263157895,58.842105263
75.422459893,81.700000000,79.101604278,76.832487310,65.945454545,57.854545455
75.422459893,81.700000000,79.101604278,76.832487310,65.945454545,57.854545455
76.819148936,82.650000000,80.521276596,78.212121212,65.263157895,58.000000000
77.229946524,83.520000000,80.951871658,78.609137056,65.945454545,56.945454545
77.229946524,83.520000000,80.951871658,78.609137056,65.444444444,56.388888889
77.124324324,84.390000000,81.387096774,79.010204082,64.226415094,55.811320755
77.124324324,84.390000000,81.387096774,79.010204082,64.226415094,55.811320755
78.117647059,85.360000000,82.382978723,80.000000000,67.470588235,58.666666667
78.117647059,85.360000000,82.382978723,80.000000000,66.960000000,58.080000000
78.117647059,85.360000000,82.382978723,80.000000000,66.960000000,58.080000000
79.531914894,86.330000000,83.820105820,81.396984925,66.960000000,58.740000000
80.526315789,87.300000000,84.816753927,82.388059701,70.500000000,61.875000000
81.047120419,87.300000000,84.816753927,82.388059701,71.734693878,62.448979592
81.047120419,87.300000000,84.816753927,82.388059701,72.200000000,63.000000000
81.047120419,87.300000000,84.816753927,82.388059701,72.647058824,63.529411765
81.047120419,87.300000000,84.816753927,82.388059701,72.647058824,63.529411765
81.047120419,87.300000000,84.816753927,82.388059701,72.647058824,63.529411765
82.041450777,88.270000000,85.813471503,83.379310345,78.367346939,68.714285714
82.041450777,88.270000000,85.813471503,83.379310345,78.720000000,69.160000000
83.463917526,89.240000000,87.257731959,84.784313725,79.058823529,70.352941176
83.463917526,89.240000000,87.257731959,84.370731707,79.058823529,70.352941176
84.892307692,90.210000000,88.707692308,86.195121951,79.384615385,71.538461538
86.326530612,91.180000000,90.163265306,87.611650485,78.222222222,71.370370370
84.892307692,90.210000000,88.707692308,85.776699029,78.222222222,70.611111111
84.892307692,90.210000000,88.707692308,85.776699029,77.886792453,70.188679245
84.892307692,90.210000000,88.707692308,85.776699029,77.886792453,70.188679245
84.892307692,90.210000000,88.707692308,85.776699029,77.886792453,71.943396226
84.892307692,91.140000000,89.164948454,86.128078818,77.538461538,71.538461538
84.892307692,91.140000000,89.164948454,86.128078818,77.538461538,71.538461538
84.892307692,91.140000000,89.164948454,86.128078818,77.886792453,71.943396226
85.888324873,92.120000000,90.163265306,87.121951220,81.784313725,75.568627451
85.888324873,92.120000000,90.163265306,87.121951220,82.076923077,75.923076923
84.459183673,91.140000000,88.707692308,85.705882353,80.528301887,71.943396226
84.892307692,91.140000000,88.707692308,85.705882353,80.528301887,71.943396226
84.892307692,91.140000000,88.707692308,85.705882353,80.833333333,72.333333333
84.892307692,91.140000000,88.707692308,85.705882353,80.833333333,72.333333333
84.892307692,91.140000000,88.707692308,85.705882353,80.833333333,72.333333333
84.892307692,91.140000000,88.707692308,85.705882353,80.833333333,72.333333333
84.892307692,91.140000000,88.707692308,85.705882353,80.528301887,71.943396226
85.408163265,91.140000000,88.707692308,85.705882353,81.666666667,72.333333333
84.459183673,91.140000000,88.707692308,85.287804878,81.358490566,71.943396226
83.510204082,91.140000000,88.707692308,84.873786408,81.358490566,71.943396226
83.510204082,91.140000000,88.707692308,84.873786408,79.851851852,70.611111111
