'AtMostOne(Assign seriousness)','Init(Assign seriousness)',"'AlternateSuccession(Assign seriousness, Closed)'","'NotChainSuccession(Assign seriousness, Closed)'","'AlternateSuccession(Assign seriousness, Resolve ticket)'",'End(Closed)',"'CoExistence(Closed, Assign seriousness)'","'NotSuccession(Closed, Assign seriousness)'","'NotSuccession(Closed, Resolve ticket)'",'AtMostOne(Resolve ticket)','Participation(Resolve ticket)',"'NotSuccession(Resolve ticket, Assign seriousness)'","'ChainSuccession(Resolve ticket, Closed)'"
88.350000000,88.350000000,88.916256158,95.000000000,85.141509434,100.000000000,92.660098522,95.000000000,100.000000000,92.000000000,100.000000000,95.000000000,95.693779904
88.350000000,88.350000000,88.916256158,95.000000000,84.345794393,100.000000000,92.660098522,95.000000000,100.000000000,91.000000000,100.000000000,95.000000000,94.786729858
87.420000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,91.000000000,100.000000000,94.000000000,94.786729858
87.420000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,91.000000000,100.000000000,94.000000000,94.786729858
87.420000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,91.000000000,100.000000000,94.000000000,94.786729858
87.420000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,91.000000000,100.000000000,94.000000000,94.786729858
87.420000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,91.000000000,100.000000000,94.000000000,94.786729858
86.490000000,84.630000000,86.059701493,93.000000000,81.594339623,100.000000000,89.761194030,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,94.786729858
86.490000000,84.630000000,86.059701493,93.000000000,81.211267606,100.000000000,89.761194030,93.000000000,100.000000000,90.000000000,100.000000000,93.000000000,94.339622642
86.490000000,84.630000000,86.059701493,93.000000000,81.981042654,100.000000000,89.761194030,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,95.238095238
86.490000000,84.630000000,86.059701493,93.000000000,81.981042654,100.000000000,89.761194030,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,95.238095238
86.490000000,84.630000000,86.059701493,93.000000000,81.981042654,100.000000000,89.761194030,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,95.238095238
86.490000000,84.630000000,86.059701493,93.000000000,81.981042654,100.000000000,89.761194030,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,95.238095238
86.490000000,84.630000000,86.059701493,93.000000000,81.981042654,100.000000000,89.761194030,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,95.238095238
86.490000000,84.630000000,86.059701493,93.000000000,81.981042654,100.000000000,89.761194030,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,95.238095238
85.560000000,84.630000000,85.211822660,93.000000000,81.211267606,100.000000000,89.793103448,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,95.238095238
85.560000000,84.630000000,85.211822660,93.000000000,81.211267606,100.000000000,89.793103448,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,95.238095238
85.560000000,84.630000000,85.211822660,93.000000000,81.211267606,100.000000000,89.793103448,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,95.238095238
84.630000000,84.630000000,84.794117647,93.000000000,80.831775701,100.000000000,89.808823529,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,95.238095238
84.630000000,83.700000000,84.794117647,93.000000000,80.831775701,100.000000000,89.808823529,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,95.238095238
84.630000000,83.700000000,84.794117647,93.000000000,80.831775701,100.000000000,89.808823529,93.000000000,100.000000000,91.000000000,100.000000000,93.000000000,95.238095238
84.630000000,83.700000000,84.794117647,93.000000000,80.455813953,100.000000000,89.808823529,93.000000000,100.000000000,90.000000000,100.000000000,93.000000000,94.786729858
85.540000000,85.540000000,86.204878049,94.000000000,81.814814815,100.000000000,91.248780488,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
85.540000000,85.540000000,86.204878049,94.000000000,81.814814815,100.000000000,91.248780488,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
85.540000000,85.540000000,86.204878049,94.000000000,81.814814815,100.000000000,91.248780488,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
86.480000000,85.540000000,86.627450980,94.000000000,82.195348837,100.000000000,91.235294118,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
86.480000000,85.540000000,86.627450980,94.000000000,82.195348837,100.000000000,91.235294118,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
86.480000000,85.540000000,86.627450980,94.000000000,82.195348837,100.000000000,91.235294118,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
86.480000000,85.540000000,86.627450980,94.000000000,82.195348837,100.000000000,91.235294118,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
86.480000000,85.540000000,86.627450980,94.000000000,82.195348837,100.000000000,91.235294118,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
86.480000000,85.540000000,86.627450980,94.000000000,82.195348837,100.000000000,91.235294118,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
86.480000000,85.540000000,86.627450980,94.000000000,82.195348837,100.000000000,91.235294118,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
86.480000000,85.540000000,86.627450980,94.000000000,82.195348837,100.000000000,91.235294118,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
86.480000000,85.540000000,86.627450980,94.000000000,82.195348837,100.000000000,91.235294118,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
86.480000000,85.540000000,86.627450980,94.000000000,81.814814815,100.000000000,91.235294118,94.000000000,100.000000000,89.000000000,100.000000000,94.000000000,94.339622642
86.480000000,85.540000000,86.627450980,94.000000000,81.814814815,100.000000000,91.235294118,94.000000000,100.000000000,89.000000000,100.000000000,94.000000000,94.339622642
87.420000000,85.540000000,87.054187192,94.000000000,82.195348837,100.000000000,91.221674877,94.000000000,100.000000000,89.000000000,100.000000000,94.000000000,94.339622642
87.420000000,85.540000000,87.054187192,94.000000000,82.195348837,100.000000000,91.221674877,94.000000000,100.000000000,89.000000000,100.000000000,94.000000000,94.339622642
87.420000000,85.540000000,87.054187192,94.000000000,82.195348837,100.000000000,91.221674877,94.000000000,100.000000000,89.000000000,100.000000000,94.000000000,94.339622642
87.420000000,85.540000000,87.054187192,94.000000000,82.195348837,100.000000000,91.221674877,94.000000000,100.000000000,89.000000000,100.000000000,94.000000000,94.339622642
87.420000000,85.540000000,87.054187192,94.000000000,82.195348837,100.000000000,91.221674877,94.000000000,100.000000000,89.000000000,100.000000000,94.000000000,94.339622642
87.420000000,85.540000000,87.054187192,94.000000000,82.195348837,100.000000000,91.221674877,94.000000000,100.000000000,89.000000000,100.000000000,94.000000000,94.339622642
87.420000000,85.540000000,87.054187192,94.000000000,82.579439252,100.000000000,91.221674877,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
87.420000000,85.540000000,87.054187192,94.000000000,82.579439252,100.000000000,91.221674877,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
87.420000000,85.540000000,87.054187192,94.000000000,82.579439252,100.000000000,91.221674877,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
87.420000000,85.540000000,87.054187192,94.000000000,82.579439252,100.000000000,91.221674877,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
87.420000000,85.540000000,87.054187192,94.000000000,82.579439252,100.000000000,91.221674877,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
87.420000000,85.540000000,87.054187192,94.000000000,82.579439252,100.000000000,91.221674877,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
88.360000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
88.360000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
88.360000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
88.360000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
87.420000000,86.480000000,87.054187192,94.000000000,82.579439252,100.000000000,91.221674877,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
87.420000000,86.480000000,87.054187192,94.000000000,82.579439252,100.000000000,91.221674877,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
87.420000000,86.480000000,87.054187192,94.000000000,82.579439252,100.000000000,91.221674877,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
87.420000000,86.480000000,87.054187192,94.000000000,82.579439252,100.000000000,91.221674877,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
88.360000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
88.360000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
88.360000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
88.360000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
88.360000000,86.480000000,87.485148515,94.000000000,82.967136150,100.000000000,91.207920792,94.000000000,100.000000000,90.000000000,100.000000000,94.000000000,94.786729858
87.420000000,86.480000000,86.554455446,94.000000000,82.084507042,98.010000000,90.277227723,94.000000000,99.000000000,89.100000000,98.010000000,94.000000000,93.789473684
87.420000000,87.420000000,86.554455446,94.000000000,82.084507042,98.010000000,90.277227723,94.000000000,99.000000000,89.100000000,98.010000000,94.000000000,93.789473684
86.480000000,87.420000000,85.705882353,94.000000000,81.320930233,98.010000000,90.313725490,94.000000000,99.000000000,89.100000000,98.010000000,94.000000000,93.789473684
87.420000000,87.420000000,86.554455446,94.000000000,82.471698113,98.010000000,90.277227723,94.000000000,99.000000000,90.090000000,98.010000000,94.000000000,94.240384615
88.350000000,89.300000000,87.980295567,95.000000000,84.245283019,98.010000000,91.724137931,95.000000000,99.000000000,91.080000000,98.010000000,95.000000000,94.695652174
89.300000000,89.300000000,88.415841584,95.000000000,84.644549763,98.010000000,91.707920792,95.000000000,99.000000000,91.080000000,98.010000000,95.000000000,94.695652174
89.300000000,89.300000000,88.415841584,95.000000000,84.644549763,98.010000000,91.707920792,95.000000000,99.000000000,91.080000000,98.010000000,95.000000000,94.695652174
90.250000000,89.300000000,88.855721393,95.000000000,85.047619048,98.010000000,91.691542289,95.000000000,99.000000000,91.080000000,98.010000000,95.000000000,94.695652174
90.250000000,89.300000000,88.855721393,95.000000000,85.047619048,98.010000000,91.691542289,95.000000000,99.000000000,91.080000000,98.010000000,95.000000000,94.695652174
90.250000000,89.300000000,88.855721393,95.000000000,85.047619048,98.010000000,91.691542289,95.000000000,99.000000000,91.080000000,98.010000000,95.000000000,94.695652174
91.200000000,91.200000000,90.297029703,96.000000000,86.445497630,98.010000000,93.148514851,96.000000000,99.000000000,91.080000000,98.010000000,96.000000000,94.695652174
91.200000000,90.240000000,90.297029703,96.000000000,86.445497630,98.010000000,93.148514851,96.000000000,99.000000000,91.080000000,98.010000000,96.000000000,94.695652174
91.200000000,90.240000000,90.297029703,96.000000000,86.445497630,98.010000000,93.148514851,96.000000000,99.000000000,91.080000000,98.010000000,96.000000000,94.695652174
91.200000000,90.240000000,90.297029703,96.000000000,86.445497630,98.010000000,93.148514851,96.000000000,99.000000000,91.080000000,98.010000000,96.000000000,94.695652174
91.200000000,90.240000000,90.297029703,96.000000000,86.445497630,98.010000000,93.148514851,96.000000000,99.000000000,91.080000000,98.010000000,96.000000000,94.695652174
91.200000000,90.240000000,90.297029703,96.000000000,86.445497630,98.010000000,93.148514851,96.000000000,99.000000000,91.080000000,98.010000000,96.000000000,94.695652174
91.200000000,90.240000000,90.297029703,96.000000000,86.445497630,98.010000000,93.148514851,96.000000000,99.000000000,91.080000000,98.010000000,96.000000000,94.695652174
91.200000000,90.240000000,90.297029703,96.000000000,86.445497630,98.010000000,93.148514851,96.000000000,99.000000000,91.080000000,98.010000000,96.000000000,94.695652174
91.200000000,90.240000000,90.297029703,96.000000000,86.445497630,98.010000000,93.148514851,96.000000000,99.000000000,91.080000000,98.010000000,96.000000000,94.695652174
91.200000000,90.240000000,90.297029703,96.000000000,86.445497630,98.010000000,93.148514851,96.000000000,99.000000000,91.080000000,98.010000000,96.000000000,94.695652174
91.200000000,90.240000000,90.297029703,96.000000000,86.445497630,98.010000000,93.148514851,96.000000000,99.000000000,91.080000000,98.010000000,96.000000000,94.695652174
91.200000000,90.240000000,90.297029703,96.000000000,86.445497630,98.010000000,93.148514851,96.000000000,99.000000000,91.080000000,98.010000000,96.000000000,94.695652174
92.150000000,92.150000000,91.743842365,97.000000000,87.436619718,98.010000000,94.610837438,97.000000000,99.000000000,90.090000000,98.010000000,97.000000000,94.240384615
92.150000000,92.150000000,91.743842365,97.000000000,87.436619718,98.010000000,94.610837438,97.000000000,99.000000000,90.090000000,98.010000000,97.000000000,94.240384615
92.150000000,92.150000000,91.743842365,97.000000000,87.436619718,98.010000000,94.610837438,97.000000000,99.000000000,90.090000000,98.010000000,97.000000000,94.240384615
92.150000000,92.150000000,91.743842365,97.000000000,87.436619718,98.010000000,94.610837438,97.000000000,99.000000000,90.090000000,98.010000000,97.000000000,94.240384615
92.150000000,92.150000000,91.743842365,97.000000000,87.436619718,98.010000000,94.610837438,97.000000000,99.000000000,90.090000000,98.010000000,97.000000000,94.240384615
92.150000000,92.150000000,91.743842365,97.000000000,87.436619718,98.010000000,94.610837438,97.000000000,99.000000000,90.090000000,98.010000000,97.000000000,94.240384615
91.180000000,92.150000000,90.848780488,97.000000000,86.623255814,98.010000000,94.634146341,97.000000000,98.057142857,89.100000000,98.010000000,97.000000000,94.285714286
91.180000000,92.150000000,90.848780488,97.000000000,86.623255814,98.010000000,94.634146341,97.000000000,98.057142857,89.100000000,98.010000000,97.000000000,94.285714286
91.180000000,92.150000000,90.848780488,97.000000000,86.623255814,98.010000000,94.634146341,97.000000000,98.057142857,89.100000000,98.010000000,97.000000000,94.285714286
91.180000000,92.150000000,90.848780488,97.000000000,86.623255814,98.010000000,94.634146341,97.000000000,98.057142857,89.100000000,98.010000000,97.000000000,94.285714286
91.180000000,92.150000000,90.848780488,97.000000000,87.028037383,98.010000000,94.634146341,97.000000000,98.052631579,90.090000000,98.010000000,97.000000000,94.736842105
91.180000000,92.150000000,90.848780488,97.000000000,87.436619718,98.010000000,94.634146341,97.000000000,98.048076923,91.080000000,98.010000000,97.000000000,95.192307692
91.180000000,92.150000000,90.848780488,97.000000000,87.849056604,98.010000000,94.634146341,97.000000000,98.043478261,92.070000000,98.010000000,97.000000000,95.652173913
91.180000000,92.150000000,90.848780488,97.000000000,88.265402844,98.010000000,94.634146341,97.000000000,98.038834951,93.060000000,98.010000000,97.000000000,96.116504854
92.120000000,94.080000000,91.785365854,98.000000000,89.175355450,96.040000000,95.609756098,98.000000000,97.039215686,92.120000000,96.040000000,98.000000000,95.117647059
92.120000000,94.080000000,91.785365854,98.000000000,89.175355450,96.040000000,95.609756098,98.000000000,97.039215686,92.120000000,96.040000000,98.000000000,95.117647059
92.120000000,94.080000000,91.785365854,98.000000000,89.175355450,96.040000000,95.609756098,98.000000000,97.039215686,92.120000000,96.040000000,98.000000000,95.117647059
92.120000000,94.080000000,91.785365854,98.000000000,89.175355450,96.040000000,95.609756098,98.000000000,97.039215686,92.120000000,96.040000000,98.000000000,95.117647059
92.120000000,94.080000000,91.785365854,98.000000000,89.600000000,96.040000000,95.609756098,98.000000000,97.034482759,92.120000000,96.040000000,98.000000000,95.586206897
93.060000000,96.030000000,92.291262136,98.000000000,90.104265403,96.040000000,96.097087379,98.000000000,97.034482759,92.120000000,96.040000000,98.000000000,95.586206897
93.060000000,96.030000000,92.291262136,98.000000000,90.104265403,96.040000000,96.097087379,98.000000000,97.034482759,92.120000000,96.040000000,98.000000000,95.586206897
93.060000000,96.030000000,92.291262136,98.000000000,90.104265403,96.040000000,96.097087379,98.000000000,97.034482759,92.120000000,96.040000000,98.000000000,95.586206897
92.120000000,94.080000000,91.785365854,98.000000000,89.600000000,96.040000000,95.609756098,98.000000000,97.034482759,92.120000000,96.040000000,98.000000000,95.586206897
92.120000000,94.080000000,91.785365854,98.000000000,89.600000000,96.040000000,95.609756098,98.000000000,97.034482759,92.120000000,96.040000000,98.000000000,95.586206897
93.060000000,96.030000000,92.291262136,98.000000000,90.104265403,96.040000000,96.097087379,98.000000000,97.034482759,92.120000000,96.040000000,98.000000000,95.586206897
92.120000000,94.080000000,91.785365854,98.000000000,90.028708134,96.040000000,95.609756098,98.000000000,97.029702970,93.100000000,96.040000000,98.000000000,96.059405941
92.120000000,94.080000000,91.785365854,98.000000000,90.028708134,96.040000000,95.609756098,98.000000000,97.029702970,93.100000000,96.040000000,98.000000000,96.059405941
92.120000000,94.080000000,91.785365854,98.000000000,90.028708134,96.040000000,95.609756098,98.000000000,97.029702970,93.100000000,96.040000000,98.000000000,96.059405941
92.120000000,94.080000000,90.343137255,97.000000000,88.605769231,94.090000000,94.147058824,97.000000000,96.030000000,92.150000000,94.090000000,97.000000000,95.060000000
92.120000000,94.080000000,90.343137255,97.000000000,88.605769231,94.090000000,94.147058824,97.000000000,96.030000000,92.150000000,94.090000000,97.000000000,95.060000000
92.120000000,94.080000000,90.343137255,97.000000000,88.181818182,94.090000000,94.147058824,97.000000000,96.034825871,91.180000000,94.090000000,97.000000000,94.587064677
92.120000000,94.080000000,90.343137255,97.000000000,87.761904762,94.090000000,94.147058824,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
93.100000000,94.080000000,91.237623762,97.000000000,88.605769231,94.090000000,94.118811881,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
93.100000000,94.080000000,91.237623762,97.000000000,88.605769231,94.090000000,94.118811881,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
93.100000000,94.080000000,91.237623762,97.000000000,88.605769231,94.090000000,94.118811881,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
94.080000000,94.080000000,91.691542289,97.000000000,89.033816425,94.090000000,94.104477612,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
94.080000000,95.060000000,91.691542289,97.000000000,89.033816425,94.090000000,94.104477612,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
94.080000000,95.060000000,91.691542289,97.000000000,89.033816425,94.090000000,94.104477612,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.470588235,92.160000000,92.640000000,96.000000000,95.030303030,91.200000000,92.160000000,96.000000000,94.060606061
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,88.039024390,92.160000000,92.640000000,96.000000000,95.035175879,90.240000000,92.160000000,96.000000000,93.587939698
94.080000000,95.060000000,90.240000000,96.000000000,87.611650485,92.160000000,92.640000000,96.000000000,95.040000000,89.280000000,92.160000000,96.000000000,93.120000000
94.080000000,95.060000000,90.240000000,96.000000000,87.611650485,92.160000000,92.640000000,96.000000000,95.040000000,89.280000000,92.160000000,96.000000000,93.120000000
94.080000000,95.060000000,90.240000000,96.000000000,87.611650485,92.160000000,92.640000000,96.000000000,95.040000000,89.280000000,92.160000000,96.000000000,93.120000000
94.080000000,95.060000000,90.240000000,96.000000000,87.611650485,92.160000000,92.640000000,96.000000000,95.040000000,89.280000000,92.160000000,96.000000000,93.120000000
94.080000000,95.060000000,90.240000000,96.000000000,87.611650485,92.160000000,92.640000000,96.000000000,95.040000000,89.280000000,92.160000000,96.000000000,93.120000000
94.080000000,95.060000000,90.240000000,96.000000000,87.611650485,92.160000000,92.640000000,96.000000000,95.040000000,89.280000000,92.160000000,96.000000000,93.120000000
94.080000000,95.060000000,90.240000000,96.000000000,87.611650485,92.160000000,92.640000000,96.000000000,95.040000000,89.280000000,92.160000000,96.000000000,93.120000000
94.080000000,95.060000000,90.240000000,96.000000000,87.611650485,92.160000000,92.640000000,96.000000000,95.040000000,89.280000000,92.160000000,96.000000000,93.120000000
94.080000000,95.060000000,90.240000000,96.000000000,87.611650485,92.160000000,92.640000000,96.000000000,95.040000000,89.280000000,92.160000000,96.000000000,93.120000000
95.060000000,95.060000000,92.150000000,97.000000000,89.466019417,94.090000000,94.575000000,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
95.060000000,95.060000000,92.150000000,97.000000000,89.466019417,94.090000000,94.575000000,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
96.040000000,95.060000000,93.080808081,97.000000000,90.343137255,94.090000000,94.550505051,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
96.040000000,95.060000000,93.080808081,97.000000000,90.343137255,94.090000000,94.550505051,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
96.040000000,95.060000000,93.080808081,97.000000000,90.343137255,94.090000000,94.550505051,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
96.040000000,95.060000000,93.080808081,97.000000000,90.343137255,94.090000000,94.550505051,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
96.040000000,95.060000000,93.080808081,97.000000000,90.343137255,94.090000000,94.550505051,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
96.040000000,95.060000000,93.080808081,97.000000000,90.343137255,94.090000000,94.550505051,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
96.040000000,95.060000000,93.080808081,97.000000000,90.343137255,94.090000000,94.550505051,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
96.040000000,95.060000000,93.080808081,97.000000000,90.343137255,94.090000000,94.550505051,97.000000000,96.039603960,90.210000000,94.090000000,97.000000000,94.118811881
96.040000000,95.060000000,93.080808081,97.000000000,89.902439024,94.090000000,94.550505051,97.000000000,96.044334975,89.240000000,94.090000000,97.000000000,93.655172414
95.060000000,96.040000000,92.613065327,97.000000000,89.466019417,94.090000000,94.562814070,97.000000000,96.044334975,89.240000000,94.090000000,97.000000000,93.655172414
95.060000000,96.040000000,92.613065327,97.000000000,89.466019417,94.090000000,94.562814070,97.000000000,96.044334975,89.240000000,94.090000000,97.000000000,93.655172414
95.060000000,96.040000000,92.613065327,97.000000000,89.466019417,94.090000000,94.562814070,97.000000000,96.044334975,89.240000000,94.090000000,97.000000000,93.655172414
95.060000000,96.040000000,92.613065327,97.000000000,89.466019417,94.090000000,94.562814070,97.000000000,96.044334975,89.240000000,94.090000000,97.000000000,93.655172414
