"'NotChainSuccession(Assign seriousness, Resolve ticket)'","'Succession(Assign seriousness, Take in charge ticket)'","'CoExistence(Closed, Take in charge ticket)'","'NotSuccession(Closed, Take in charge ticket)'","'AlternatePrecedence(Take in charge ticket, Closed)'","'CoExistence(Resolve ticket, Take in charge ticket)'","'NotSuccession(Resolve ticket, Take in charge ticket)'","'AlternatePrecedence(Take in charge ticket, Resolve ticket)'",'Participation(Take in charge ticket)',"'CoExistence(Take in charge ticket, Assign seriousness)'","'NotSuccession(Take in charge ticket, Assign seriousness)'","'Succession(Take in charge ticket, Closed)'","'NotChainSuccession(Take in charge ticket, Closed)'","'Succession(Take in charge ticket, Resolve ticket)'","'Precedence(Take in charge ticket, Wait)'"
89.795348837,73.445026178,76.735135135,84.000000000,70.560000000,75.340206186,82.268041237,65.504587156,70.560000000,73.445026178,84.000000000,76.735135135,84.000000000,74.907216495,70.736842105
89.795348837,73.445026178,76.735135135,84.000000000,70.560000000,75.340206186,82.268041237,65.504587156,70.560000000,73.445026178,84.000000000,76.735135135,84.000000000,74.907216495,70.965517241
88.925925926,71.701570681,75.331521739,83.000000000,68.890000000,73.968911917,81.279792746,63.963302752,68.890000000,71.701570681,83.000000000,75.331521739,83.000000000,73.538860104,69.894736842
88.925925926,71.701570681,75.331521739,83.000000000,68.890000000,73.968911917,81.279792746,63.963302752,68.890000000,71.701570681,83.000000000,75.331521739,83.000000000,73.538860104,69.894736842
88.925925926,71.701570681,75.331521739,83.000000000,68.890000000,73.968911917,81.279792746,63.963302752,68.890000000,71.701570681,83.000000000,75.331521739,83.000000000,73.538860104,69.894736842
87.976744186,72.565445026,76.735135135,84.000000000,70.560000000,75.340206186,82.268041237,65.504587156,70.560000000,72.565445026,84.000000000,76.735135135,84.000000000,74.907216495,70.965517241
88.841121495,73.989637306,78.181818182,85.000000000,72.250000000,77.153846154,83.256410256,67.685185185,72.250000000,73.989637306,85.000000000,78.181818182,85.000000000,76.717948718,72.250000000
87.934579439,72.625000000,76.774193548,84.000000000,70.560000000,75.773195876,82.268041237,66.111111111,70.560000000,72.625000000,84.000000000,76.774193548,84.000000000,75.340206186,71.400000000
87.934579439,72.683937824,76.812834225,84.000000000,70.560000000,75.815384615,82.276923077,66.111111111,70.560000000,72.683937824,84.000000000,76.812834225,84.000000000,75.384615385,71.400000000
87.934579439,72.683937824,76.812834225,84.000000000,70.560000000,75.815384615,82.276923077,66.111111111,70.560000000,72.683937824,84.000000000,76.812834225,84.000000000,75.384615385,71.186440678
87.934579439,72.683937824,76.812834225,84.000000000,70.560000000,75.815384615,82.276923077,66.111111111,70.560000000,72.683937824,84.000000000,76.812834225,84.000000000,75.384615385,70.965517241
87.934579439,72.683937824,76.812834225,84.000000000,70.560000000,75.815384615,82.276923077,66.111111111,70.560000000,72.683937824,84.000000000,76.812834225,84.000000000,75.384615385,71.186440678
87.934579439,72.683937824,76.812834225,84.000000000,70.560000000,75.815384615,82.276923077,66.111111111,70.560000000,72.683937824,84.000000000,76.812834225,84.000000000,75.384615385,71.186440678
87.934579439,72.683937824,76.812834225,84.000000000,70.560000000,75.815384615,82.276923077,66.111111111,70.560000000,72.683937824,84.000000000,76.812834225,84.000000000,75.384615385,71.400000000
87.934579439,72.683937824,76.812834225,84.000000000,70.560000000,75.815384615,82.276923077,66.111111111,70.560000000,72.683937824,84.000000000,76.812834225,84.000000000,75.384615385,71.606557377
87.934579439,72.683937824,76.812834225,84.000000000,70.560000000,75.815384615,82.276923077,66.111111111,70.560000000,72.683937824,84.000000000,76.812834225,84.000000000,75.384615385,71.806451613
87.934579439,72.683937824,76.812834225,84.000000000,70.560000000,75.815384615,82.276923077,66.111111111,70.560000000,72.683937824,84.000000000,76.812834225,84.000000000,75.384615385,71.606557377
86.943396226,72.187500000,76.812834225,84.000000000,70.560000000,75.773195876,82.268041237,66.728971963,70.560000000,72.187500000,84.000000000,76.812834225,84.000000000,75.340206186,71.400000000
86.943396226,72.187500000,76.812834225,84.000000000,70.560000000,75.773195876,82.268041237,66.728971963,70.560000000,72.187500000,84.000000000,76.812834225,84.000000000,75.340206186,71.400000000
86.943396226,72.187500000,76.812834225,84.000000000,70.560000000,75.773195876,82.268041237,66.728971963,70.560000000,72.187500000,84.000000000,76.812834225,84.000000000,75.340206186,71.400000000
87.810426540,73.549222798,78.218085106,85.000000000,72.250000000,77.551546392,83.247422680,68.962264151,72.250000000,73.549222798,85.000000000,78.218085106,85.000000000,77.113402062,72.459016393
87.771428571,73.549222798,78.218085106,85.000000000,72.250000000,77.512953368,83.238341969,69.619047619,72.250000000,73.549222798,85.000000000,78.218085106,85.000000000,77.072538860,72.661290323
87.771428571,73.549222798,78.218085106,85.000000000,72.250000000,77.512953368,83.238341969,69.619047619,72.250000000,73.549222798,85.000000000,78.218085106,85.000000000,77.072538860,72.661290323
87.771428571,73.549222798,78.218085106,85.000000000,72.250000000,77.512953368,83.238341969,69.619047619,72.250000000,73.549222798,85.000000000,78.218085106,85.000000000,77.072538860,72.661290323
87.771428571,73.549222798,78.218085106,85.000000000,72.250000000,77.512953368,83.238341969,69.619047619,72.250000000,73.549222798,85.000000000,78.218085106,85.000000000,77.072538860,72.857142857
86.857142857,72.187500000,76.812834225,84.000000000,70.560000000,76.125000000,82.250000000,68.000000000,70.560000000,72.187500000,84.000000000,76.812834225,84.000000000,75.687500000,71.806451613
86.857142857,72.187500000,76.812834225,84.000000000,70.560000000,76.125000000,82.250000000,68.000000000,70.560000000,72.187500000,84.000000000,76.812834225,84.000000000,75.687500000,71.806451613
86.900473934,72.187500000,76.812834225,84.000000000,70.560000000,76.165803109,82.259067358,67.358490566,70.560000000,72.187500000,84.000000000,76.812834225,84.000000000,75.730569948,71.806451613
87.849056604,73.549222798,78.218085106,85.000000000,72.250000000,77.589743590,83.256410256,68.317757009,72.250000000,73.549222798,85.000000000,78.218085106,85.000000000,77.153846154,72.661290323
86.985915493,72.187500000,76.812834225,84.000000000,70.560000000,75.815384615,82.276923077,66.111111111,70.560000000,72.187500000,84.000000000,76.812834225,84.000000000,75.384615385,71.806451613
86.130841121,70.832460733,75.413978495,83.000000000,68.890000000,74.061538462,81.297435897,63.963302752,68.890000000,70.832460733,83.000000000,75.413978495,83.000000000,73.635897436,70.951612903
85.187793427,70.331578947,75.413978495,83.000000000,68.890000000,74.061538462,81.297435897,63.963302752,68.890000000,70.331578947,83.000000000,75.413978495,83.000000000,73.635897436,71.142857143
85.187793427,70.331578947,75.413978495,83.000000000,68.890000000,74.061538462,81.297435897,63.963302752,68.890000000,70.331578947,83.000000000,75.413978495,83.000000000,73.635897436,70.951612903
84.295774648,68.984126984,74.021621622,82.000000000,67.240000000,72.701030928,80.309278351,62.440366972,67.240000000,68.984126984,82.000000000,74.021621622,82.000000000,72.278350515,70.096774194
84.245283019,68.914893617,74.021621622,82.000000000,67.240000000,72.701030928,80.309278351,62.440366972,67.240000000,68.914893617,82.000000000,74.021621622,82.000000000,72.278350515,70.096774194
83.457943925,68.914893617,74.021621622,82.000000000,67.240000000,72.795918367,79.071428571,61.315315315,67.240000000,68.914893617,82.000000000,74.021621622,82.000000000,71.540816327,69.901639344
82.525821596,68.406417112,74.021621622,82.000000000,67.240000000,72.795918367,79.071428571,61.315315315,67.240000000,68.406417112,82.000000000,74.021621622,82.000000000,71.540816327,69.901639344
82.525821596,68.406417112,74.021621622,82.000000000,67.240000000,72.795918367,79.071428571,61.315315315,67.240000000,68.406417112,82.000000000,74.021621622,82.000000000,71.540816327,69.901639344
82.525821596,68.406417112,74.021621622,82.000000000,67.240000000,72.795918367,79.071428571,61.315315315,67.240000000,68.406417112,82.000000000,74.021621622,82.000000000,71.540816327,69.901639344
82.525821596,68.406417112,74.021621622,82.000000000,67.240000000,72.795918367,79.071428571,61.315315315,67.240000000,68.406417112,82.000000000,74.021621622,82.000000000,71.540816327,70.096774194
82.525821596,68.406417112,74.021621622,82.000000000,67.240000000,72.795918367,79.071428571,61.315315315,67.240000000,68.406417112,82.000000000,74.021621622,82.000000000,71.540816327,70.096774194
81.594339623,67.892473118,74.021621622,82.000000000,67.240000000,72.795918367,79.071428571,61.315315315,67.240000000,67.892473118,82.000000000,74.021621622,82.000000000,71.540816327,69.901639344
80.774647887,66.551351351,72.635869565,81.000000000,65.610000000,71.081632653,78.107142857,59.303571429,65.610000000,66.551351351,81.000000000,72.635869565,81.000000000,69.841836735,68.850000000
80.658767773,66.551351351,72.635869565,81.000000000,65.610000000,70.979381443,78.912371134,60.381818182,65.610000000,66.551351351,81.000000000,72.635869565,81.000000000,70.144329897,71.389830508
81.540284360,67.892473118,74.021621622,82.000000000,67.240000000,72.328205128,79.897435897,61.872727273,67.240000000,67.892473118,82.000000000,74.021621622,82.000000000,71.487179487,72.271186441
81.540284360,67.892473118,74.021621622,82.000000000,67.240000000,72.328205128,79.897435897,61.872727273,67.240000000,67.892473118,82.000000000,74.021621622,82.000000000,71.487179487,72.271186441
81.540284360,69.240641711,75.413978495,83.000000000,68.890000000,73.683673469,80.882653061,63.381818182,68.890000000,69.240641711,83.000000000,75.413978495,83.000000000,72.836734694,74.413793103
81.540284360,69.240641711,75.413978495,83.000000000,68.890000000,73.683673469,80.882653061,63.381818182,68.890000000,69.240641711,83.000000000,75.413978495,83.000000000,72.836734694,74.559322034
81.540284360,69.240641711,75.413978495,83.000000000,68.890000000,73.683673469,80.882653061,63.381818182,68.890000000,69.240641711,83.000000000,75.413978495,83.000000000,72.836734694,74.263157895
81.647887324,67.170212766,74.021621622,82.000000000,67.240000000,72.328205128,79.897435897,61.872727273,67.240000000,67.170212766,82.000000000,74.021621622,82.000000000,71.487179487,72.103448276
81.647887324,67.170212766,74.021621622,82.000000000,67.240000000,72.328205128,79.897435897,61.872727273,67.240000000,67.170212766,82.000000000,74.021621622,82.000000000,71.487179487,72.103448276
81.647887324,67.170212766,74.021621622,82.000000000,67.240000000,72.328205128,79.897435897,61.872727273,67.240000000,67.170212766,82.000000000,74.021621622,82.000000000,71.487179487,71.929824561
81.700934579,67.248677249,74.021621622,82.000000000,67.240000000,72.328205128,79.897435897,61.872727273,67.240000000,67.248677249,82.000000000,74.021621622,82.000000000,71.487179487,71.929824561
81.700934579,67.248677249,74.021621622,82.000000000,67.240000000,72.328205128,79.897435897,61.872727273,67.240000000,67.248677249,82.000000000,74.021621622,82.000000000,71.487179487,71.929824561
81.700934579,67.248677249,74.021621622,82.000000000,67.240000000,72.328205128,79.897435897,61.872727273,67.240000000,67.248677249,82.000000000,74.021621622,82.000000000,71.487179487,72.103448276
81.753488372,65.920212766,72.635869565,81.000000000,65.610000000,70.615384615,78.923076923,59.837837838,65.610000000,65.920212766,81.000000000,72.635869565,81.000000000,69.784615385,69.827586207
82.685185185,66.428571429,72.635869565,81.000000000,65.610000000,70.615384615,78.923076923,59.837837838,65.610000000,66.428571429,81.000000000,72.635869565,81.000000000,69.784615385,70.016949153
82.685185185,67.757894737,74.021621622,82.000000000,67.240000000,71.959183673,79.908163265,61.315315315,67.240000000,67.757894737,82.000000000,74.021621622,82.000000000,71.122448980,72.103448276
82.685185185,67.757894737,74.021621622,82.000000000,67.240000000,71.959183673,79.908163265,61.315315315,67.240000000,67.757894737,82.000000000,74.021621622,82.000000000,71.122448980,72.103448276
82.632558140,69.457894737,75.413978495,83.000000000,68.890000000,73.309644670,80.893401015,62.810810811,68.890000000,69.457894737,83.000000000,75.413978495,83.000000000,72.467005076,75.589285714
82.632558140,70.806282723,76.812834225,84.000000000,70.560000000,74.666666667,81.878787879,64.324324324,70.560000000,70.806282723,84.000000000,76.812834225,84.000000000,73.818181818,76.500000000
82.632558140,70.806282723,76.812834225,84.000000000,70.560000000,74.666666667,81.878787879,64.324324324,70.560000000,70.806282723,84.000000000,76.812834225,84.000000000,73.818181818,76.631578947
82.632558140,72.161458333,78.218085106,85.000000000,72.250000000,76.030150754,82.864321608,65.855855856,72.250000000,72.161458333,85.000000000,78.218085106,85.000000000,75.175879397,77.672413793
82.632558140,72.161458333,78.218085106,85.000000000,72.250000000,76.030150754,82.864321608,65.855855856,72.250000000,72.161458333,85.000000000,78.218085106,85.000000000,75.175879397,77.543859649
82.632558140,72.161458333,78.218085106,85.000000000,72.250000000,76.030150754,82.864321608,65.855855856,72.250000000,72.161458333,85.000000000,78.218085106,85.000000000,75.175879397,77.672413793
82.632558140,72.161458333,78.218085106,85.000000000,72.250000000,76.030150754,82.864321608,65.855855856,72.250000000,72.161458333,85.000000000,78.218085106,85.000000000,75.175879397,77.543859649
82.632558140,72.161458333,78.218085106,85.000000000,72.250000000,76.030150754,82.864321608,65.855855856,72.250000000,72.161458333,85.000000000,78.218085106,85.000000000,75.175879397,77.543859649
82.632558140,72.161458333,78.218085106,85.000000000,72.250000000,76.030150754,82.864321608,65.855855856,72.250000000,72.161458333,85.000000000,78.218085106,85.000000000,75.175879397,77.672413793
82.685185185,72.161458333,78.218085106,85.000000000,72.250000000,76.075000000,82.875000000,65.267857143,72.250000000,72.161458333,85.000000000,78.218085106,85.000000000,75.225000000,77.672413793
82.685185185,72.161458333,78.218085106,85.000000000,72.250000000,76.075000000,82.875000000,65.267857143,72.250000000,72.161458333,85.000000000,78.218085106,85.000000000,75.225000000,77.672413793
83.506976744,73.968911917,79.663157895,86.000000000,73.960000000,77.485148515,83.871287129,66.803571429,73.960000000,73.968911917,86.000000000,79.663157895,86.000000000,76.633663366,78.711864407
83.506976744,73.968911917,79.663157895,86.000000000,73.960000000,77.485148515,83.871287129,66.803571429,73.960000000,73.968911917,86.000000000,79.663157895,86.000000000,76.633663366,78.711864407
83.506976744,73.968911917,79.663157895,86.000000000,73.960000000,77.485148515,83.871287129,66.803571429,73.960000000,73.968911917,86.000000000,79.663157895,86.000000000,76.633663366,78.711864407
83.506976744,73.968911917,79.663157895,86.000000000,73.960000000,77.485148515,83.871287129,66.803571429,73.960000000,73.968911917,86.000000000,79.663157895,86.000000000,76.633663366,78.586206897
83.506976744,73.968911917,79.663157895,86.000000000,73.960000000,77.485148515,83.871287129,66.803571429,73.960000000,73.968911917,86.000000000,79.663157895,86.000000000,76.633663366,78.586206897
83.506976744,73.968911917,79.663157895,86.000000000,73.960000000,77.485148515,83.871287129,66.803571429,73.960000000,73.968911917,86.000000000,79.663157895,86.000000000,76.633663366,78.711864407
84.336448598,75.340206186,81.078534031,87.000000000,75.690000000,79.247524752,84.846534653,68.972972973,75.690000000,75.340206186,87.000000000,81.078534031,87.000000000,78.386138614,79.868852459
84.336448598,75.340206186,81.078534031,87.000000000,75.690000000,79.247524752,84.846534653,68.972972973,75.690000000,75.340206186,87.000000000,81.078534031,87.000000000,78.386138614,79.868852459
84.336448598,75.340206186,81.078534031,87.000000000,75.690000000,79.247524752,84.846534653,68.972972973,75.690000000,75.340206186,87.000000000,81.078534031,87.000000000,78.386138614,79.868852459
85.214953271,76.717948718,82.500000000,88.000000000,77.440000000,80.630541872,85.832512315,70.558558559,77.440000000,76.717948718,88.000000000,82.500000000,88.000000000,79.763546798,80.903225806
85.214953271,76.717948718,82.500000000,88.000000000,77.440000000,80.630541872,85.832512315,70.558558559,77.440000000,76.717948718,88.000000000,82.500000000,88.000000000,79.763546798,80.903225806
85.214953271,76.717948718,82.500000000,88.000000000,77.440000000,80.630541872,85.832512315,70.558558559,77.440000000,76.717948718,88.000000000,82.500000000,88.000000000,79.763546798,80.903225806
85.173708920,76.659793814,82.500000000,88.000000000,77.440000000,80.630541872,85.832512315,70.558558559,77.440000000,76.659793814,88.000000000,82.500000000,88.000000000,79.763546798,81.015873016
85.173708920,76.659793814,82.500000000,88.000000000,77.440000000,80.630541872,85.832512315,70.558558559,77.440000000,76.659793814,88.000000000,82.500000000,88.000000000,79.763546798,81.015873016
85.173708920,76.659793814,82.500000000,88.000000000,77.440000000,80.630541872,85.832512315,70.558558559,77.440000000,76.659793814,88.000000000,82.500000000,88.000000000,79.763546798,81.015873016
85.173708920,76.659793814,82.500000000,88.000000000,77.440000000,80.630541872,85.832512315,70.558558559,77.440000000,76.659793814,88.000000000,82.500000000,88.000000000,79.763546798,80.903225806
85.214953271,76.717948718,82.500000000,88.000000000,77.440000000,80.630541872,85.832512315,70.558558559,77.440000000,76.717948718,88.000000000,82.500000000,88.000000000,79.763546798,81.015873016
85.214953271,76.775510204,82.528497409,88.000000000,77.440000000,80.666666667,85.843137255,70.558558559,77.440000000,76.775510204,88.000000000,82.528497409,88.000000000,79.803921569,81.015873016
85.214953271,76.775510204,82.528497409,88.000000000,77.440000000,80.666666667,85.843137255,70.558558559,77.440000000,76.775510204,88.000000000,82.528497409,88.000000000,79.803921569,81.015873016
85.214953271,75.400000000,81.109375000,87.000000000,75.690000000,79.285714286,84.857142857,68.972972973,75.690000000,75.400000000,87.000000000,81.109375000,87.000000000,78.428571429,77.630769231
85.173708920,75.340206186,81.109375000,87.000000000,75.690000000,79.285714286,84.857142857,68.972972973,75.690000000,75.340206186,87.000000000,81.109375000,87.000000000,78.428571429,77.630769231
84.291079812,73.968911917,79.696335079,86.000000000,73.960000000,77.910891089,83.871287129,67.405405405,73.960000000,73.968911917,86.000000000,79.696335079,86.000000000,77.059405941,76.738461538
84.291079812,73.968911917,79.696335079,86.000000000,73.960000000,77.910891089,83.871287129,67.405405405,73.960000000,73.968911917,86.000000000,79.696335079,86.000000000,77.059405941,76.593750000
84.291079812,73.968911917,79.696335079,86.000000000,73.960000000,77.910891089,83.871287129,67.405405405,73.960000000,73.968911917,86.000000000,79.696335079,86.000000000,77.059405941,76.593750000
84.291079812,75.340206186,81.109375000,87.000000000,75.690000000,79.285714286,84.857142857,68.972972973,75.690000000,75.340206186,87.000000000,81.109375000,87.000000000,78.428571429,80.095238095
84.291079812,75.400000000,80.623036649,87.000000000,75.575757576,78.816831683,84.846534653,68.809090909,75.690000000,75.400000000,87.000000000,80.623036649,87.000000000,77.955445545,80.203125000
84.291079812,75.400000000,80.623036649,87.000000000,75.575757576,78.816831683,84.846534653,68.809090909,75.690000000,75.400000000,87.000000000,80.623036649,87.000000000,77.955445545,80.095238095
83.506976744,73.275510204,79.210526316,86.000000000,73.838383838,77.442786070,83.860696517,67.236363636,73.960000000,73.275510204,86.000000000,79.210526316,86.000000000,76.587064677,80.360655738
84.245283019,75.400000000,80.623036649,87.000000000,75.575757576,79.208955224,84.835820896,69.440366972,75.690000000,75.400000000,87.000000000,80.623036649,87.000000000,78.343283582,81.387096774
85.141509434,76.292307692,80.589473684,87.000000000,75.575757576,79.130653266,85.688442211,69.277777778,75.690000000,76.292307692,87.000000000,80.589473684,87.000000000,78.256281407,81.295081967
85.995260664,78.071794872,82.010471204,88.000000000,77.333333333,80.520000000,86.680000000,70.888888889,77.440000000,78.071794872,88.000000000,82.010471204,88.000000000,79.640000000,82.322580645
85.995260664,78.071794872,82.010471204,88.000000000,77.333333333,80.520000000,86.680000000,70.888888889,77.440000000,78.071794872,88.000000000,82.010471204,88.000000000,79.640000000,81.015873016
86.857142857,79.871794872,83.437500000,89.000000000,79.111111111,81.915422886,87.671641791,72.518518519,79.210000000,79.871794872,89.000000000,83.437500000,89.000000000,81.029850746,81.936507937
86.857142857,79.871794872,83.437500000,89.000000000,79.111111111,81.915422886,87.671641791,72.518518519,79.210000000,79.871794872,89.000000000,83.437500000,89.000000000,81.029850746,82.046875000
86.857142857,79.871794872,83.437500000,89.000000000,79.111111111,81.915422886,87.671641791,72.518518519,79.210000000,79.871794872,89.000000000,83.437500000,89.000000000,81.029850746,82.046875000
86.900473934,78.974358974,82.010471204,88.000000000,77.333333333,80.520000000,86.680000000,70.888888889,77.440000000,78.974358974,88.000000000,82.010471204,88.000000000,79.640000000,81.015873016
86.900473934,78.927835052,81.978947368,88.000000000,77.333333333,80.482412060,86.673366834,70.888888889,77.440000000,78.927835052,88.000000000,81.978947368,88.000000000,79.597989950,80.903225806
87.810426540,80.328205128,83.408376963,89.000000000,79.111111111,81.880000000,87.665000000,72.518518519,79.210000000,80.328205128,89.000000000,83.408376963,89.000000000,80.990000000,81.936507937
87.810426540,80.283505155,83.378947368,89.000000000,79.111111111,81.844221106,87.658291457,72.518518519,79.210000000,80.283505155,89.000000000,83.378947368,89.000000000,80.949748744,81.936507937
87.810426540,80.283505155,83.378947368,89.000000000,79.111111111,81.844221106,87.658291457,72.518518519,79.210000000,80.283505155,89.000000000,83.378947368,89.000000000,80.949748744,82.046875000
87.810426540,80.283505155,83.378947368,89.000000000,79.111111111,81.844221106,87.658291457,72.518518519,79.210000000,80.283505155,89.000000000,83.378947368,89.000000000,80.949748744,82.153846154
87.810426540,80.328205128,83.408376963,89.000000000,79.111111111,81.880000000,87.665000000,72.518518519,79.210000000,80.328205128,89.000000000,83.408376963,89.000000000,80.990000000,82.153846154
87.810426540,78.927835052,81.978947368,88.000000000,77.333333333,80.482412060,86.673366834,70.888888889,77.440000000,78.927835052,88.000000000,81.978947368,88.000000000,79.597989950,79.876923077
87.810426540,78.927835052,81.978947368,88.000000000,77.333333333,80.482412060,86.673366834,70.888888889,77.440000000,78.927835052,88.000000000,81.978947368,88.000000000,79.597989950,79.876923077
87.810426540,78.927835052,81.978947368,88.000000000,77.333333333,80.482412060,86.673366834,70.888888889,77.440000000,78.927835052,88.000000000,81.978947368,88.000000000,79.597989950,79.876923077
87.810426540,78.927835052,81.978947368,88.000000000,77.333333333,80.482412060,86.673366834,70.888888889,77.440000000,78.927835052,88.000000000,81.978947368,88.000000000,79.597989950,79.876923077
87.810426540,78.927835052,81.978947368,88.000000000,77.333333333,80.482412060,86.673366834,70.888888889,77.440000000,78.927835052,88.000000000,81.978947368,88.000000000,79.597989950,80.000000000
88.802816901,79.425641026,81.978947368,88.000000000,77.333333333,80.520000000,86.680000000,70.238532110,77.440000000,79.425641026,88.000000000,81.978947368,88.000000000,79.640000000,80.000000000
88.802816901,79.469387755,82.010471204,88.000000000,77.333333333,80.557213930,86.686567164,70.238532110,77.440000000,79.469387755,88.000000000,82.010471204,88.000000000,79.681592040,80.000000000
88.802816901,79.469387755,82.010471204,88.000000000,77.333333333,80.557213930,86.686567164,70.238532110,77.440000000,79.469387755,88.000000000,82.010471204,88.000000000,79.681592040,80.119402985
88.802816901,79.469387755,82.010471204,88.000000000,77.333333333,80.557213930,86.686567164,70.238532110,77.440000000,79.469387755,88.000000000,82.010471204,88.000000000,79.681592040,80.000000000
88.802816901,78.076923077,80.589473684,87.000000000,75.575757576,79.170000000,85.695000000,68.642201835,75.690000000,78.076923077,87.000000000,80.589473684,87.000000000,78.300000000,76.611940299
88.802816901,78.076923077,80.589473684,87.000000000,75.575757576,79.170000000,85.695000000,68.642201835,75.690000000,78.076923077,87.000000000,80.589473684,87.000000000,78.300000000,76.764705882
88.879069767,78.167512690,80.656250000,86.093750000,75.690000000,79.247524752,84.846534653,68.809090909,75.690000000,78.167512690,87.000000000,80.656250000,87.000000000,78.386138614,76.764705882
88.879069767,78.167512690,80.656250000,86.093750000,75.690000000,79.247524752,84.846534653,68.809090909,75.690000000,78.167512690,87.000000000,80.656250000,87.000000000,78.386138614,76.913043478
89.781395349,79.555555556,82.072538860,87.088082902,77.440000000,80.630541872,85.832512315,70.400000000,77.440000000,79.555555556,88.000000000,82.072538860,88.000000000,79.763546798,77.942857143
89.781395349,79.555555556,82.072538860,87.088082902,77.440000000,80.630541872,85.832512315,70.400000000,77.440000000,79.555555556,88.000000000,82.072538860,88.000000000,79.763546798,78.084507042
89.747663551,79.555555556,82.072538860,87.088082902,77.440000000,80.594059406,85.821782178,71.045871560,77.440000000,79.555555556,88.000000000,82.072538860,88.000000000,79.722772277,78.084507042
89.713615023,79.555555556,82.072538860,87.088082902,77.440000000,80.557213930,85.810945274,71.703703704,77.440000000,79.555555556,88.000000000,82.072538860,88.000000000,79.681592040,78.222222222
90.594339623,80.949748744,83.494845361,88.082474227,79.210000000,82.358208955,86.786069652,74.028037383,79.210000000,80.949748744,89.000000000,83.494845361,89.000000000,81.472636816,79.246575342
91.483412322,82.350000000,84.923076923,89.076923077,81.000000000,84.179104478,87.761194030,76.415094340,81.000000000,82.350000000,90.000000000,84.923076923,90.000000000,83.283582090,80.136986301
92.426540284,82.835820896,84.432989691,89.072164948,80.909090909,83.700000000,87.750000000,76.285714286,81.000000000,82.835820896,90.000000000,84.432989691,90.000000000,82.800000000,80.136986301
92.426540284,82.835820896,84.432989691,89.072164948,80.909090909,83.700000000,87.750000000,76.285714286,81.000000000,82.835820896,90.000000000,84.432989691,90.000000000,82.800000000,80.270270270
93.355450237,84.242574257,85.866666667,90.066666667,82.727272727,85.114427861,88.736318408,78.000000000,82.810000000,84.242574257,91.000000000,85.866666667,91.000000000,84.208955224,81.545454545
93.355450237,84.242574257,85.866666667,90.066666667,82.727272727,85.114427861,88.736318408,78.000000000,82.810000000,84.242574257,91.000000000,85.866666667,91.000000000,84.208955224,81.545454545
94.266666667,84.275862069,85.892857143,90.071428571,82.727272727,85.114427861,89.189054726,79.625000000,82.810000000,84.275862069,91.000000000,85.892857143,91.000000000,85.114427861,81.666666667
94.284360190,84.754901961,85.892857143,90.071428571,82.727272727,85.114427861,89.189054726,79.625000000,82.810000000,84.754901961,91.000000000,85.892857143,91.000000000,85.114427861,81.666666667
94.284360190,84.754901961,85.892857143,90.071428571,82.727272727,85.114427861,89.189054726,79.625000000,82.810000000,84.754901961,91.000000000,85.892857143,91.000000000,85.114427861,81.666666667
94.284360190,84.754901961,85.892857143,90.071428571,82.727272727,85.114427861,89.189054726,79.625000000,82.810000000,84.754901961,91.000000000,85.892857143,91.000000000,85.114427861,81.545454545
94.266666667,84.275862069,85.892857143,90.071428571,82.727272727,85.114427861,89.189054726,79.625000000,82.810000000,84.275862069,91.000000000,85.892857143,91.000000000,85.114427861,81.545454545
94.266666667,84.275862069,85.892857143,90.071428571,82.727272727,85.114427861,89.189054726,79.625000000,82.810000000,84.275862069,91.000000000,85.892857143,91.000000000,85.114427861,81.666666667
94.284360190,84.754901961,85.892857143,90.071428571,82.727272727,85.114427861,89.189054726,79.625000000,82.810000000,84.754901961,91.000000000,85.892857143,91.000000000,85.114427861,81.784810127
95.186602871,85.268292683,87.353535354,91.070707071,84.565656566,86.990099010,90.178217822,82.174757282,84.640000000,85.268292683,92.000000000,87.353535354,92.000000000,86.990099010,82.913580247
95.186602871,85.268292683,87.353535354,91.070707071,84.565656566,86.990099010,90.178217822,82.174757282,84.640000000,85.268292683,92.000000000,87.353535354,92.000000000,86.990099010,82.800000000
95.186602871,85.268292683,87.353535354,91.070707071,84.565656566,86.990099010,90.178217822,82.174757282,84.640000000,85.268292683,92.000000000,87.353535354,92.000000000,86.990099010,82.913580247
94.201923077,85.300970874,86.424242424,91.070707071,84.489795918,86.079207921,90.178217822,82.078431373,84.640000000,85.300970874,92.000000000,86.424242424,92.000000000,86.079207921,83.024390244
94.201923077,85.300970874,86.424242424,91.070707071,84.489795918,86.079207921,90.178217822,82.078431373,84.640000000,85.300970874,92.000000000,86.424242424,92.000000000,86.079207921,83.132530120
94.215311005,85.300970874,86.424242424,91.070707071,84.489795918,86.108374384,90.187192118,81.281553398,84.640000000,85.300970874,92.000000000,86.424242424,92.000000000,86.108374384,83.132530120
94.228571429,85.365384615,86.480000000,91.080000000,84.489795918,86.194174757,88.873786408,81.384615385,84.640000000,85.365384615,92.000000000,86.480000000,92.000000000,86.194174757,83.238095238
94.201923077,87.608695652,87.910447761,92.074626866,86.357142857,87.608695652,89.855072464,83.163461538,86.490000000,87.608695652,93.000000000,87.910447761,93.000000000,87.608695652,85.156626506
94.201923077,87.608695652,87.910447761,92.074626866,86.357142857,87.608695652,89.855072464,83.163461538,86.490000000,87.608695652,93.000000000,87.910447761,93.000000000,87.608695652,85.156626506
