"'AlternateResponse(Assign seriousness, Wait)'","'NotChainSuccession(Assign seriousness, Wait)'","'RespondedExistence(Closed, Wait)'","'NotSuccession(Closed, Wait)'","'RespondedExistence(Resolve ticket, Wait)'","'NotSuccession(Resolve ticket, Wait)'","'ChainResponse(Take in charge ticket, Wait)'",'AtMostOne(Wait)',"'RespondedExistence(Wait, Assign seriousness)'","'NotSuccession(Wait, Assign seriousness)'","'AlternateResponse(Wait, Closed)'","'NotChainSuccession(Wait, Closed)'","'AlternateResponse(Wait, Resolve ticket)'","'RespondedExistence(Wait, Take in charge ticket)'","'NotSuccession(Wait, Take in charge ticket)'"
10.576923077,10.810344828,11.000000000,11.000000000,10.576923077,11.000000000,9.777777778,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.576923077,11.000000000,9.777777778,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.576923077,11.000000000,9.777777778,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.576923077,11.000000000,9.777777778,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.476190476,11.000000000,9.775280899,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.476190476,11.000000000,9.775280899,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.476190476,11.000000000,9.775280899,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.476190476,11.000000000,9.775280899,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.476190476,11.000000000,9.775280899,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.476190476,11.000000000,9.772727273,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.476190476,11.000000000,9.772727273,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.377358491,11.000000000,9.772727273,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.377358491,11.000000000,9.772727273,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.377358491,11.000000000,9.772727273,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
10.576923077,10.810344828,11.000000000,11.000000000,10.377358491,11.000000000,9.772727273,10.890000000,11.000000000,11.000000000,10.083333333,11.000000000,10.083333333,10.083333333,11.000000000
11.538461538,11.794871795,12.000000000,12.000000000,11.320754717,12.000000000,10.750000000,11.880000000,12.000000000,12.000000000,11.076923077,12.000000000,11.076923077,11.076923077,12.000000000
12.500000000,12.781512605,13.000000000,13.000000000,12.264150943,13.000000000,11.727272727,12.740000000,13.000000000,13.000000000,11.266666667,13.000000000,11.266666667,12.133333333,13.000000000
12.500000000,12.781512605,13.000000000,13.000000000,12.264150943,13.000000000,11.727272727,12.740000000,13.000000000,13.000000000,11.266666667,13.000000000,11.266666667,12.133333333,13.000000000
13.461538462,13.766666667,14.000000000,14.000000000,13.207547170,14.000000000,12.704545455,13.720000000,14.000000000,14.000000000,12.250000000,14.000000000,12.250000000,13.125000000,14.000000000
13.461538462,13.766666667,14.000000000,14.000000000,13.207547170,14.000000000,12.704545455,13.720000000,14.000000000,14.000000000,12.250000000,14.000000000,12.250000000,13.125000000,14.000000000
13.461538462,13.766666667,14.000000000,14.000000000,13.207547170,14.000000000,12.704545455,13.720000000,14.000000000,14.000000000,12.250000000,14.000000000,12.250000000,13.125000000,14.000000000
14.423076923,14.754098361,15.000000000,15.000000000,14.953271028,15.000000000,13.681818182,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,14.166666667,15.000000000
14.423076923,14.754098361,15.000000000,15.000000000,14.953271028,15.000000000,13.681818182,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,14.166666667,15.000000000
14.423076923,14.754098361,15.000000000,15.000000000,14.953271028,15.000000000,13.678160920,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,14.166666667,15.000000000
14.423076923,14.754098361,15.000000000,15.000000000,14.953271028,15.000000000,13.837209302,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,14.166666667,15.000000000
14.423076923,14.754098361,15.000000000,15.000000000,14.953271028,15.000000000,13.839080460,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,14.166666667,15.000000000
13.461538462,13.768595041,14.000000000,14.000000000,14.018691589,14.000000000,12.850574713,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,13.176470588,14.000000000
13.461538462,13.768595041,14.000000000,14.000000000,14.150943396,14.000000000,12.852272727,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,13.176470588,14.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.207547170,13.000000000,11.863636364,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.207547170,13.000000000,11.863636364,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.207547170,13.000000000,11.863636364,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.207547170,13.000000000,11.863636364,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.207547170,13.000000000,11.863636364,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.207547170,13.000000000,11.863636364,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.207547170,13.000000000,11.863636364,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.207547170,13.000000000,11.863636364,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.207547170,13.000000000,11.863636364,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.207547170,13.000000000,11.863636364,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.207547170,13.000000000,11.863636364,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.207547170,13.000000000,11.862068966,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,13.084112150,13.000000000,11.860465116,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
11.538461538,11.798319328,12.000000000,12.000000000,12.149532710,12.000000000,10.872093023,11.640000000,12.000000000,12.000000000,9.600000000,12.000000000,9.600000000,11.200000000,12.000000000
11.538461538,11.798319328,12.000000000,12.000000000,12.149532710,12.000000000,10.872093023,11.640000000,12.000000000,12.000000000,9.600000000,12.000000000,9.600000000,11.200000000,12.000000000
10.576923077,10.813559322,11.000000000,11.000000000,11.214953271,11.000000000,9.882352941,10.670000000,11.000000000,11.000000000,8.642857143,11.000000000,8.642857143,10.214285714,11.000000000
10.576923077,10.813559322,11.000000000,11.000000000,11.214953271,11.000000000,9.882352941,10.670000000,11.000000000,11.000000000,8.642857143,11.000000000,8.642857143,10.214285714,11.000000000
10.576923077,10.813559322,11.000000000,11.000000000,11.214953271,11.000000000,9.882352941,10.670000000,11.000000000,11.000000000,8.642857143,11.000000000,8.642857143,10.214285714,11.000000000
10.576923077,10.813559322,11.000000000,11.000000000,11.111111111,11.000000000,9.880952381,10.670000000,11.000000000,11.000000000,8.642857143,11.000000000,8.642857143,10.214285714,11.000000000
10.576923077,10.813559322,11.000000000,11.000000000,11.111111111,11.000000000,9.880952381,10.670000000,11.000000000,11.000000000,8.642857143,11.000000000,8.642857143,10.214285714,11.000000000
11.538461538,11.798319328,12.000000000,12.000000000,12.037037037,12.000000000,10.869047619,11.640000000,12.000000000,12.000000000,9.600000000,12.000000000,9.600000000,11.200000000,12.000000000
11.538461538,11.798319328,12.000000000,12.000000000,12.037037037,12.000000000,10.869047619,11.640000000,12.000000000,12.000000000,9.600000000,12.000000000,9.600000000,11.200000000,12.000000000
12.500000000,12.783333333,13.000000000,13.000000000,12.962962963,13.000000000,11.857142857,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,12.962962963,13.000000000,11.858823529,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,12.962962963,13.000000000,11.858823529,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,12.962962963,13.000000000,11.858823529,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
12.500000000,12.783333333,13.000000000,13.000000000,12.962962963,13.000000000,11.858823529,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,12.187500000,13.000000000
13.592233010,13.766666667,14.000000000,14.000000000,13.888888889,14.000000000,12.847058824,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,13.176470588,14.000000000
13.725490196,13.764705882,14.000000000,14.000000000,13.888888889,14.000000000,12.848837209,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,13.176470588,14.000000000
13.725490196,13.764705882,14.000000000,14.000000000,13.888888889,14.000000000,12.848837209,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,13.176470588,14.000000000
14.705882353,14.500000000,15.000000000,15.000000000,14.814814815,15.000000000,12.847058824,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,13.333333333,15.000000000
14.705882353,14.500000000,15.000000000,15.000000000,14.814814815,15.000000000,12.847058824,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,13.333333333,15.000000000
13.725490196,13.529411765,14.000000000,14.000000000,13.888888889,14.000000000,11.858823529,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,12.352941176,14.000000000
13.725490196,13.529411765,14.000000000,14.000000000,13.888888889,14.000000000,11.858823529,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,12.352941176,14.000000000
13.725490196,13.529411765,14.000000000,14.000000000,13.888888889,14.000000000,11.858823529,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,12.352941176,14.000000000
13.725490196,13.529411765,14.000000000,14.000000000,13.888888889,14.000000000,11.858823529,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,12.352941176,14.000000000
14.705882353,14.500000000,15.000000000,15.000000000,14.814814815,15.000000000,12.847058824,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,13.333333333,15.000000000
14.705882353,14.250000000,15.000000000,15.000000000,14.814814815,15.000000000,12.000000000,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,12.500000000,15.000000000
14.705882353,14.250000000,15.000000000,15.000000000,14.814814815,15.000000000,12.000000000,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,12.500000000,15.000000000
14.705882353,14.250000000,15.000000000,15.000000000,14.814814815,15.000000000,12.000000000,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,12.500000000,15.000000000
14.705882353,14.250000000,15.000000000,15.000000000,14.814814815,15.000000000,12.000000000,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,12.500000000,15.000000000
13.725490196,13.294117647,14.000000000,14.000000000,13.888888889,14.000000000,11.000000000,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
13.725490196,13.294117647,14.000000000,14.000000000,13.888888889,14.000000000,11.000000000,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
14.705882353,14.000000000,15.000000000,15.000000000,14.814814815,15.000000000,11.000000000,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,11.666666667,15.000000000
15.686274510,14.942148760,16.000000000,16.000000000,15.740740741,16.000000000,12.000000000,15.520000000,16.000000000,16.000000000,13.473684211,16.000000000,13.473684211,12.631578947,16.000000000
15.686274510,14.942148760,16.000000000,16.000000000,15.740740741,16.000000000,12.000000000,15.520000000,16.000000000,16.000000000,13.473684211,16.000000000,13.473684211,12.631578947,16.000000000
15.686274510,14.942148760,16.000000000,16.000000000,15.740740741,16.000000000,12.000000000,15.520000000,16.000000000,16.000000000,13.473684211,16.000000000,13.473684211,12.631578947,16.000000000
15.686274510,14.942148760,16.000000000,16.000000000,15.740740741,16.000000000,12.000000000,15.520000000,16.000000000,16.000000000,13.473684211,16.000000000,13.473684211,12.631578947,16.000000000
15.686274510,14.942148760,16.000000000,16.000000000,15.740740741,16.000000000,12.000000000,15.520000000,16.000000000,16.000000000,13.473684211,16.000000000,13.473684211,12.631578947,16.000000000
15.686274510,14.942148760,16.000000000,16.000000000,15.887850467,16.000000000,12.000000000,15.520000000,16.000000000,16.000000000,13.473684211,16.000000000,13.473684211,12.631578947,16.000000000
15.686274510,14.942148760,16.000000000,16.000000000,15.887850467,16.000000000,12.000000000,15.520000000,16.000000000,16.000000000,13.473684211,16.000000000,13.473684211,12.631578947,16.000000000
15.686274510,14.942148760,16.000000000,16.000000000,15.887850467,16.000000000,12.000000000,15.520000000,16.000000000,16.000000000,13.473684211,16.000000000,13.473684211,12.631578947,16.000000000
15.686274510,14.942148760,16.000000000,16.000000000,15.740740741,16.000000000,12.000000000,15.520000000,16.000000000,16.000000000,13.473684211,16.000000000,13.473684211,12.631578947,16.000000000
14.705882353,14.000000000,15.000000000,15.000000000,14.814814815,15.000000000,11.000000000,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,11.666666667,15.000000000
13.725490196,13.294117647,14.000000000,14.000000000,13.888888889,14.000000000,11.000000000,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
13.722772277,13.288135593,14.000000000,14.000000000,14.018691589,14.000000000,11.000000000,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
13.722772277,13.288135593,14.000000000,14.000000000,14.018691589,14.000000000,11.000000000,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
13.722772277,13.288135593,14.000000000,14.000000000,14.018691589,14.000000000,11.000000000,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
13.722772277,13.288135593,14.000000000,14.000000000,13.888888889,14.000000000,10.872093023,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
14.000000000,13.275862069,14.000000000,14.000000000,13.888888889,14.000000000,10.872093023,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
13.000000000,12.321739130,13.000000000,13.000000000,12.844036697,13.000000000,9.882352941,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,10.562500000,13.000000000
13.000000000,12.321739130,13.000000000,13.000000000,12.962962963,13.000000000,9.883720930,12.610000000,13.000000000,13.000000000,10.562500000,13.000000000,10.562500000,10.562500000,13.000000000
14.000000000,13.275862069,14.000000000,14.000000000,13.888888889,14.000000000,10.872093023,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
14.000000000,13.275862069,14.000000000,14.000000000,13.888888889,14.000000000,10.872093023,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
14.000000000,13.275862069,14.000000000,14.000000000,13.888888889,14.000000000,10.872093023,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
14.000000000,13.275862069,14.000000000,14.000000000,13.888888889,14.000000000,10.872093023,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
14.000000000,13.275862069,14.000000000,14.000000000,13.888888889,14.000000000,10.872093023,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
14.000000000,13.275862069,14.000000000,14.000000000,13.888888889,14.000000000,10.872093023,13.580000000,14.000000000,14.000000000,11.529411765,14.000000000,11.529411765,11.529411765,14.000000000
15.000000000,14.230769231,15.000000000,15.000000000,14.814814815,15.000000000,11.860465116,14.550000000,15.000000000,15.000000000,12.500000000,15.000000000,12.500000000,12.500000000,15.000000000
14.000000000,13.269565217,14.000000000,14.000000000,13.888888889,14.000000000,10.872093023,13.720000000,14.000000000,14.000000000,12.250000000,14.000000000,12.250000000,11.375000000,14.000000000
14.000000000,13.269565217,14.000000000,14.000000000,13.888888889,14.000000000,10.872093023,13.720000000,14.000000000,14.000000000,12.250000000,14.000000000,12.250000000,11.375000000,14.000000000
14.000000000,13.269565217,14.000000000,14.000000000,13.888888889,14.000000000,10.872093023,13.720000000,14.000000000,14.000000000,12.250000000,14.000000000,12.250000000,11.375000000,14.000000000
15.000000000,14.224137931,15.000000000,15.000000000,15.596330275,15.000000000,11.862068966,14.700000000,15.000000000,15.000000000,13.235294118,15.000000000,13.235294118,12.352941176,15.000000000
15.000000000,14.224137931,15.000000000,15.000000000,15.596330275,15.000000000,11.862068966,14.700000000,15.000000000,15.000000000,13.235294118,15.000000000,13.235294118,12.352941176,15.000000000
15.000000000,14.224137931,15.000000000,15.000000000,15.596330275,15.000000000,11.862068966,14.700000000,15.000000000,15.000000000,13.235294118,15.000000000,13.235294118,12.352941176,15.000000000
16.000000000,15.179487179,16.000000000,16.000000000,16.513761468,16.000000000,12.850574713,15.680000000,16.000000000,16.000000000,14.222222222,16.000000000,14.222222222,13.333333333,16.000000000
16.000000000,15.179487179,16.000000000,16.000000000,16.666666667,16.000000000,12.852272727,15.680000000,16.000000000,16.000000000,14.222222222,16.000000000,14.222222222,13.333333333,16.000000000
16.000000000,15.179487179,16.000000000,16.000000000,16.666666667,16.000000000,12.852272727,15.680000000,16.000000000,16.000000000,14.222222222,16.000000000,14.222222222,13.333333333,16.000000000
17.000000000,16.135593220,17.000000000,17.000000000,17.592592593,17.000000000,13.840909091,16.660000000,17.000000000,17.000000000,15.210526316,17.000000000,15.210526316,14.315789474,17.000000000
17.000000000,16.135593220,17.000000000,17.000000000,17.592592593,17.000000000,13.840909091,16.660000000,17.000000000,17.000000000,15.210526316,17.000000000,15.210526316,14.315789474,17.000000000
17.000000000,16.135593220,17.000000000,17.000000000,17.592592593,17.000000000,13.840909091,16.660000000,17.000000000,17.000000000,15.210526316,17.000000000,15.210526316,14.315789474,17.000000000
17.000000000,16.135593220,17.000000000,17.000000000,17.592592593,17.000000000,13.842696629,16.660000000,17.000000000,17.000000000,15.210526316,17.000000000,15.210526316,14.315789474,17.000000000
17.000000000,16.135593220,17.000000000,17.000000000,17.592592593,17.000000000,13.842696629,16.660000000,17.000000000,17.000000000,15.210526316,17.000000000,15.210526316,14.315789474,17.000000000
18.000000000,17.092436975,18.000000000,18.000000000,18.691588785,18.000000000,14.831460674,17.640000000,18.000000000,18.000000000,16.200000000,18.000000000,16.200000000,15.300000000,18.000000000
18.000000000,17.092436975,18.000000000,18.000000000,18.691588785,18.000000000,14.831460674,17.640000000,18.000000000,18.000000000,16.200000000,18.000000000,16.200000000,15.300000000,18.000000000
18.000000000,17.084745763,18.000000000,18.000000000,18.691588785,18.000000000,14.831460674,17.640000000,18.000000000,18.000000000,16.200000000,18.000000000,16.200000000,15.300000000,18.000000000
19.000000000,18.042016807,19.000000000,19.000000000,19.626168224,19.000000000,15.820224719,18.620000000,19.000000000,19.000000000,17.190476190,19.000000000,17.190476190,16.285714286,19.000000000
19.000000000,18.042016807,19.000000000,19.000000000,20.370370370,19.000000000,15.820224719,18.620000000,19.000000000,19.000000000,17.190476190,19.000000000,17.190476190,16.285714286,19.000000000
18.000000000,17.076923077,18.000000000,18.000000000,19.444444444,18.000000000,14.831460674,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,15.157894737,18.000000000
18.000000000,17.076923077,18.000000000,18.000000000,19.444444444,18.000000000,14.831460674,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,15.157894737,18.000000000
17.000000000,16.120689655,17.000000000,17.000000000,18.518518519,17.000000000,13.842696629,16.830000000,17.000000000,17.000000000,16.055555556,17.000000000,16.055555556,14.166666667,17.000000000
17.000000000,16.120689655,17.000000000,17.000000000,18.518518519,17.000000000,13.842696629,16.830000000,17.000000000,17.000000000,16.055555556,17.000000000,16.055555556,14.166666667,17.000000000
17.000000000,16.120689655,17.000000000,17.000000000,18.518518519,17.000000000,13.840909091,16.830000000,17.000000000,17.000000000,16.055555556,17.000000000,16.055555556,14.166666667,17.000000000
16.000000000,15.157894737,16.000000000,16.000000000,16.666666667,16.000000000,12.852272727,16.000000000,16.000000000,16.000000000,16.000000000,16.000000000,16.000000000,13.000000000,16.000000000
17.000000000,16.113043478,17.000000000,17.000000000,17.592592593,17.000000000,13.685393258,17.000000000,17.000000000,17.000000000,17.000000000,17.000000000,17.000000000,14.000000000,16.679245283
17.000000000,16.113043478,17.000000000,17.000000000,17.592592593,17.000000000,13.688888889,17.000000000,17.000000000,17.000000000,17.000000000,17.000000000,17.000000000,14.000000000,16.682242991
17.000000000,16.113043478,17.000000000,17.000000000,17.592592593,17.000000000,13.688888889,17.000000000,17.000000000,17.000000000,17.000000000,17.000000000,17.000000000,14.000000000,16.682242991
17.818181818,17.076923077,18.000000000,18.000000000,18.518518519,18.000000000,14.666666667,18.000000000,18.000000000,18.000000000,18.000000000,18.000000000,18.000000000,15.000000000,17.666666667
17.818181818,17.076923077,18.000000000,18.000000000,18.518518519,18.000000000,14.666666667,18.000000000,18.000000000,18.000000000,18.000000000,18.000000000,18.000000000,15.000000000,17.666666667
17.818181818,17.076923077,18.000000000,18.000000000,18.518518519,18.000000000,14.666666667,18.000000000,18.000000000,18.000000000,18.000000000,18.000000000,18.000000000,15.000000000,17.666666667
18.808080808,18.033898305,19.000000000,19.000000000,19.444444444,19.000000000,15.644444444,19.000000000,19.000000000,19.000000000,19.000000000,19.000000000,19.000000000,16.000000000,18.651376147
19.797979798,18.991596639,20.000000000,20.000000000,20.370370370,20.000000000,16.622222222,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,17.000000000,19.636363636
19.797979798,18.991596639,20.000000000,20.000000000,20.370370370,20.000000000,16.622222222,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,17.000000000,19.636363636
19.797979798,18.991596639,20.000000000,20.000000000,20.370370370,20.000000000,16.622222222,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,17.000000000,19.636363636
19.797979798,18.991596639,20.000000000,20.000000000,20.370370370,20.000000000,16.622222222,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,17.000000000,19.636363636
19.797979798,18.991596639,20.000000000,20.000000000,20.183486239,20.000000000,16.622222222,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,17.000000000,19.636363636
19.797979798,18.991596639,20.000000000,20.000000000,20.183486239,20.000000000,16.622222222,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,17.000000000,19.636363636
19.797979798,18.991596639,20.000000000,20.000000000,20.183486239,20.000000000,16.626373626,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,20.000000000,17.000000000,19.639639640
20.787878788,19.950000000,21.000000000,21.000000000,21.100917431,21.000000000,17.604395604,21.000000000,21.000000000,21.000000000,21.000000000,21.000000000,21.000000000,18.000000000,20.625000000
21.777777778,20.909090909,22.000000000,22.000000000,22.018348624,22.000000000,18.380434783,22.000000000,22.000000000,22.000000000,22.000000000,22.000000000,22.000000000,19.000000000,21.228070175
22.767676768,21.868852459,23.000000000,23.000000000,22.935779817,23.000000000,19.347826087,23.000000000,23.000000000,23.000000000,23.000000000,23.000000000,23.000000000,20.000000000,22.200000000
23.757575758,22.829268293,24.000000000,24.000000000,23.853211009,24.000000000,20.322580645,24.000000000,24.000000000,24.000000000,24.000000000,24.000000000,24.000000000,21.000000000,23.179487179
24.747474747,23.800000000,25.000000000,25.000000000,25.000000000,25.000000000,22.031578947,24.750000000,25.000000000,25.000000000,24.038461538,25.000000000,24.038461538,22.115384615,23.760330579
24.747474747,23.800000000,25.000000000,25.000000000,25.000000000,25.000000000,22.031578947,24.750000000,25.000000000,25.000000000,24.038461538,25.000000000,24.038461538,22.115384615,23.760330579
25.737373737,24.761904762,26.000000000,26.000000000,25.925925926,26.000000000,22.750000000,25.740000000,26.000000000,26.000000000,25.037037037,26.000000000,25.037037037,23.111111111,24.308943089
25.737373737,24.761904762,26.000000000,26.000000000,25.925925926,26.000000000,22.762886598,25.740000000,26.000000000,26.000000000,25.037037037,26.000000000,25.037037037,23.111111111,24.322580645
26.727272727,25.312500000,27.000000000,27.000000000,26.851851852,27.000000000,23.711340206,26.460000000,27.000000000,27.000000000,25.137931034,27.000000000,25.137931034,24.206896552,24.857142857
26.727272727,25.312500000,27.000000000,27.000000000,26.851851852,27.000000000,23.711340206,26.460000000,27.000000000,27.000000000,25.137931034,27.000000000,25.137931034,24.206896552,24.857142857
27.717171717,26.263565891,28.000000000,28.000000000,28.037383178,28.000000000,24.673469388,27.440000000,28.000000000,28.000000000,26.133333333,28.000000000,26.133333333,25.200000000,25.812500000
27.717171717,26.263565891,28.000000000,28.000000000,28.037383178,28.000000000,24.673469388,27.440000000,28.000000000,28.000000000,26.133333333,28.000000000,26.133333333,25.200000000,25.812500000
26.727272727,25.312500000,27.000000000,27.000000000,27.102803738,27.000000000,23.724489796,26.460000000,27.000000000,27.000000000,25.137931034,27.000000000,25.137931034,24.206896552,24.874015748
27.440000000,26.276923077,28.000000000,28.000000000,28.037383178,28.000000000,24.673469388,27.440000000,28.000000000,28.000000000,26.133333333,28.000000000,26.133333333,25.200000000,25.812500000
27.440000000,26.276923077,28.000000000,28.000000000,28.037383178,28.000000000,24.673469388,27.440000000,28.000000000,28.000000000,26.133333333,28.000000000,26.133333333,25.200000000,25.812500000
